Date,confirmados_novos,recuperados,Temperature,Visibility,total_testes,testes_pcr,testes_antigenio,new_cases_per_million_Austria,new_deaths_per_million_Austria,new_cases_per_million_Belgium,new_deaths_per_million_Belgium,icu_patients_per_million_Belgium,hosp_patients_per_million_Belgium,new_deaths_per_million_Bulgaria,new_cases_per_million_Canada,new_deaths_per_million_Canada,icu_patients_per_million_Canada,new_cases_per_million_Cyprus,new_deaths_per_million_Czechia,hosp_patients_per_million_Czechia,new_cases_per_million_Denmark,new_tests_per_thousand_Estonia,icu_patients_per_million_France,new_cases_per_million_Georgia,new_cases_per_million_Germany,new_deaths_per_million_Germany,icu_patients_per_million_Germany,new_deaths_per_million_Hungary,hosp_patients_per_million_Hungary,positive_rate_India,new_cases_per_million_Ireland,new_deaths_per_million_Ireland,icu_patients_per_million_Ireland,hosp_patients_per_million_Ireland,new_tests_per_thousand_Ireland,positive_rate_Ireland,new_tests_per_thousand_Italy,new_cases_per_million_Japan,new_deaths_per_million_Japan,new_cases_per_million_Latvia,new_deaths_per_million_Latvia,hosp_patients_per_million_Latvia,new_tests_per_thousand_Latvia,new_cases_per_million_Lithuania,new_tests_per_thousand_Lithuania,icu_patients_per_million_Luxembourg,new_deaths_per_million_Malta,new_tests_per_thousand_Malta,positive_rate_Malta,new_cases_per_million_Monaco,new_cases_per_million_Montenegro,positive_rate_Mozambique,new_deaths_per_million_Poland,positive_rate_Romania,new_cases_per_million_Russia,new_deaths_per_million_Russia,new_deaths_per_million_Serbia,positive_rate_Serbia,new_cases_per_million_Slovakia,new_tests_per_thousand_Slovakia,new_cases_per_million_Slovenia,new_deaths_per_million_Slovenia,icu_patients_per_million_Slovenia,new_tests_per_thousand_Slovenia,new_deaths_per_million_Switzerland,new_cases_per_million_Turkey,positive_rate_Ukraine,new_deaths_per_million_United Arab Emirates,tests_per_case_United Arab Emirates,new_cases_per_million_United Kingdom,new_deaths_per_million_United Kingdom,icu_patients_per_million_United Kingdom,hosp_patients_per_million_United Kingdom,positive_rate_United Kingdom,new_cases_per_million_United States,new_deaths_per_million_United States,obitos
2020-06-07,342.0,188.0,18.6,10.5,6614.0,6614.0,0.0,0.444,0.0,13.288,1.294,10.009,49.7,0.0,18.626,1.086,6.8889999999999985,4.567,0.0,5.6960000000000015,4.144,0.525,15.156,0.251,3.5810000000000004,0.14300000000000002,6.755,0.104,39.957,0.07200000000000001,3.645,0.203,6.886,25.315,0.573,0.011,0.818,0.308,0.016,1.06,0.0,5.832000000000002,0.596,3.306,0.71,3.195,0.0,1.148,0.002,0.0,0.0,0.054000000000000006,0.106,0.019,61.473,0.918,0.147,0.015,0.0,0.029,0.481,0.0,0.0,0.101,0.0,10.837,0.055,0.101,72.5,10.577,0.795,7.586,87.47,0.013,54.163,1.39,5.0
2020-06-08,192.0,161.0,18.2,10.5,11210.0,11210.0,0.0,7.3279999999999985,0.0,10.527,0.949,9.923,49.613,0.5760000000000001,15.924,1.166,6.7029999999999985,6.85,0.093,5.603,2.417,1.095,14.727,0.752,4.285,0.119,6.481,0.207,39.854,0.07200000000000001,1.215,0.81,6.886,24.707,0.397,0.008,0.448,0.166,0.024,0.0,0.53,5.832000000000002,0.35100000000000003,2.571,1.276,3.195,0.0,2.609,0.002,0.0,0.0,0.05,0.238,0.019,61.466,0.767,0.147,0.016,0.366,0.156,0.0,0.0,0.0,0.392,0.231,11.726,0.047,0.506,75.0,16.115,0.6920000000000001,7.497999999999998,87.29299999999998,0.011,53.22,1.535,6.0
2020-06-09,421.0,183.0,19.3,11.4,13521.0,13521.0,0.0,1.221,0.0,7.6789999999999985,1.122,8.801,45.472,0.4320000000000001,12.241,0.901,6.5710000000000015,2.283,0.0,5.882999999999999,6.733,1.089,13.705,1.504,4.738,0.489,6.159,0.207,37.783,0.073,1.62,1.62,7.087999999999999,22.277,0.477,0.008,0.91,0.403,0.0,0.53,0.0,6.362,0.917,2.204,1.902,1.598,0.0,1.927,0.002,0.0,0.0,0.037000000000000005,0.449,0.021,58.841,1.172,0.0,0.017,0.183,0.28300000000000003,0.481,0.0,0.0,0.355,1.271,11.774,0.054000000000000006,0.202,73.9,17.073,2.902,7.233,84.421,0.011,55.537,2.7430000000000003,7.0
2020-06-10,294.0,403.0,18.6,10.5,7708.0,7708.0,0.0,2.887,0.111,11.39,0.863,8.542,41.762,0.0,12.691,0.927,6.65,2.283,0.187,6.1629999999999985,2.59,0.895,13.38,2.256,0.191,0.191,5.765,0.104,35.609,0.073,3.24,0.81,5.872999999999998,20.657,0.542,0.006,1.037,0.277,0.016,1.59,0.0,5.832000000000002,0.918,2.204,1.904,1.598,0.0,2.043,0.002,0.0,0.0,0.039,0.608,0.021,57.512,1.48,0.147,0.017,0.366,0.275,0.962,0.0,0.0,0.365,0.231,10.932,0.056,0.101,73.4,17.47,2.416,6.4670000000000005,80.59100000000002,0.011,63.779,2.653,5.0
2020-06-11,310.0,260.0,17.4,10.1,4764.0,4764.0,0.0,3.22,0.111,12.252,0.604,7.6789999999999985,41.33,0.14400000000000002,11.632,0.821,6.597,1.142,-0.187,6.07,3.28,0.875,12.951,1.003,2.017,0.239,5.395,0.207,33.229,0.073,1.418,1.62,5.468,18.024,0.8590000000000001,0.005,1.033,0.324,0.0,1.06,0.0,5.832000000000002,0.838,6.979,1.861,0.0,0.0,2.559,0.003,0.0,0.0,0.035,0.238,0.022,60.143,1.179,0.147,0.017,1.465,0.231,0.0,0.0,0.0,0.338,0.116,11.703,0.058,0.202,73.6,14.834,1.12,5.745,76.304,0.01,69.987,2.511,7.0
2020-06-12,270.0,198.0,16.7,11.3,10913.0,10913.0,0.0,3.3310000000000004,0.111,9.319,0.863,7.593,36.671,0.5760000000000001,11.552,0.768,6.2,5.707999999999998,0.093,6.443,11.049,0.7759999999999999,12.595,3.008,6.385,0.131,5.371,0.207,30.02,0.075,2.43,0.405,5.468,15.999,0.609,0.004,1.168,0.498,0.016,1.06,0.53,5.3020000000000005,0.688,1.469,1.571,0.0,0.0,2.36,0.003,0.0,0.0,0.034,0.185,0.023,61.404,1.254,0.0,0.016,0.183,0.277,0.962,0.0,0.0,0.369,0.116,14.169,0.06,0.101,75.4,15.526,1.93,5.789,74.979,0.01,75.008,2.501,1.0
2020-06-13,283.0,238.0,17.8,11.0,7973.0,7973.0,0.0,1.554,0.222,8.542,0.345,7.075,34.082,0.0,11.87,0.742,5.988,0.0,-0.093,6.256,6.9060000000000015,0.5579999999999999,12.477,2.005,0.489,0.119,5.2639999999999985,0.414,29.295,0.076,9.113,0.0,0.0,15.390999999999998,0.5489999999999999,0.006,0.823,0.34,0.024,0.53,0.53,3.711,0.738,2.571,1.154,1.598,0.0,2.967,0.003,0.0,0.0,0.031,0.396,0.025,59.595,0.7809999999999999,0.147,0.016,0.5489999999999999,0.08800000000000001,0.962,0.0,0.0,0.14,0.0,17.299,0.063,0.101,76.6,13.081,1.5759999999999998,5.745,72.78399999999998,0.01,76.169,2.227,7.0
2020-06-14,227.0,231.0,18.8,11.4,4754.0,4754.0,0.0,3.442,0.0,9.578,0.431,7.334,34.514,0.28800000000000003,9.565,0.503,5.352,3.425,0.093,6.35,9.323,0.611,12.447,3.259,2.9960000000000004,0.095,5.228,0.311,28.467,0.076,1.62,0.203,5.468,16.404,0.509,0.005,0.935,0.601,0.0,0.0,0.0,3.711,0.74,1.837,0.631,1.598,0.0,1.255,0.003,0.0,1.592,0.034,0.264,0.026,60.363,0.815,0.147,0.016,0.5489999999999999,0.009000000000000001,1.443,0.0,0.0,0.102,0.0,18.52,0.065,0.101,81.9,11.888,0.398,5.789,72.298,0.011,57.223,1.051,5.0
2020-06-15,346.0,183.0,19.3,11.6,11243.0,11243.0,0.0,2.887,0.111,6.126,0.518,6.471,33.91,0.28800000000000003,9.512,0.212,5.352,2.283,0.093,7.19,4.144,1.051,12.107,3.76,1.957,0.07200000000000001,5.18,0.104,28.467,0.077,3.645,0.0,4.86,15.797,0.34700000000000003,0.006,0.465,0.5529999999999999,0.016,0.0,0.0,3.711,0.368,1.837,1.257,3.195,0.0,2.799,0.003,0.0,1.592,0.035,0.238,0.027000000000000003,56.306,0.98,0.147,0.015,0.733,0.155,0.481,0.0,0.481,0.273,0.116,18.876,0.067,0.202,85.4,15.187,0.4270000000000001,5.671,71.738,0.011,59.9,1.196,3.0
2020-06-16,300.0,360.0,20.4,12.0,14765.0,14765.0,0.0,5.996,0.333,4.746,0.173,5.7810000000000015,32.011,0.72,8.585,0.636,5.087,0.0,0.093,7.284,5.697,1.338,11.722,0.0,6.803,0.155,5.025,0.207,26.397,0.078,2.633,0.608,4.05,13.974,0.428,0.006,0.775,0.35600000000000004,0.04,0.53,0.0,4.2410000000000005,0.897,1.102,2.131,1.598,0.0,2.063,0.003,0.0,0.0,0.036000000000000004,0.423,0.027000000000000003,56.471,1.3230000000000002,0.147,0.015,0.0,0.213,1.443,0.0,0.481,0.474,1.733,17.394000000000002,0.068,0.202,88.8,15.953,1.768,5.568,71.635,0.011,71.501,2.4530000000000003,2.0
2020-06-17,336.0,368.0,19.1,12.4,15067.0,15067.0,0.0,1.554,0.6659999999999999,7.6789999999999985,1.035,5.1770000000000005,29.682,0.4320000000000001,10.704,0.556,4.822,0.0,0.187,7.8439999999999985,7.596,1.131,11.012,2.256,4.2010000000000005,0.37,4.8580000000000005,0.207,21.738000000000003,0.079,1.418,0.203,4.253,12.151,0.693,0.006,1.285,0.364,0.008,3.181,1.06,3.181,0.96,0.735,1.887,3.195,0.0,1.948,0.004,0.0,11.145,0.033,0.37,0.028,53.613,1.329,0.147,0.015,1.648,0.14400000000000002,1.924,0.0,0.481,0.458,0.231,16.944000000000006,0.068,0.202,93.7,14.716,1.62,5.259,69.514,0.011,81.788,2.233,1.0
2020-06-18,417.0,430.0,18.8,12.6,13691.0,13691.0,0.0,2.221,0.111,8.974,0.69,4.487,29.337,0.8640000000000001,10.227,0.344,4.398,0.0,0.093,7.751,8.632,1.187,10.716,1.253,14.478,0.28600000000000003,4.703,0.104,20.6,0.08,2.835,0.81,4.253,9.721,0.68,0.006,0.962,0.459,0.0,2.121,0.0,3.181,1.013,2.204,1.887,3.195,0.0,1.93,0.003,0.0,6.369,0.03,0.7929999999999999,0.029,53.257,1.247,0.147,0.015,0.183,0.14800000000000002,3.848,0.0,0.481,0.434,0.0,15.461,0.069,0.303,94.5,15.025,0.987,5.185,67.171,0.011,86.214,2.079,1.0
2020-06-19,375.0,467.0,19.4,11.5,14713.0,14713.0,0.0,5.33,0.0,11.044,1.035,4.314,26.576,0.4320000000000001,11.579,0.662,4.239,0.0,0.093,7.657,8.113999999999999,0.6409999999999999,10.345999999999998,0.752,5.752999999999999,0.14300000000000002,4.464,0.0,19.875,0.081,2.633,0.0,3.24,8.911,0.64,0.006,0.952,0.5529999999999999,0.127,1.06,0.0,3.711,0.7020000000000001,2.939,1.621,1.598,0.0,1.78,0.003,0.0,28.66,0.03,0.476,0.03,54.62,1.24,0.147,0.015,2.564,0.234,0.962,0.0,0.481,0.552,0.0,14.394,0.07200000000000001,0.202,100.8,14.495,1.237,4.8610000000000015,65.021,0.011,95.298,1.897,3.0
2020-06-20,377.0,429.0,20.9,11.0,9036.0,9036.0,0.0,5.774,0.0,6.385,0.086,4.573,25.195,0.8640000000000001,11.87,0.768,4.239,0.0,0.093,7.47,0.0,0.4,10.168,0.501,4.428,0.095,4.285,0.207,19.254,0.081,1.215,0.203,3.443,8.302999999999999,0.552,0.004,0.905,0.53,0.032,0.53,0.0,4.771,0.894,1.102,0.944,1.598,0.0,1.739,0.003,0.0,6.369,0.027000000000000003,0.317,0.03,53.928,1.103,0.147,0.016,1.832,0.055,2.886,0.0,0.481,0.365,0.0,14.797,0.073,0.101,110.4,9.811,1.046,5.097,62.63399999999999,0.011,97.522,1.686,1.0
2020-06-21,292.0,470.0,21.5,11.0,6645.0,6645.0,0.0,1.999,0.222,0.0,0.0,4.314,25.454,0.0,8.373,0.45,4.372,1.142,0.0,6.91,0.0,0.27,10.168,2.005,7.185,0.0,4.177,0.0,19.15,0.081,1.013,0.0,3.24,8.302999999999999,0.4370000000000001,0.004,0.6709999999999999,0.435,0.0,0.0,0.0,4.771,0.6859999999999999,1.102,0.619,3.195,0.0,1.051,0.003,25.482,4.777,0.029,0.264,0.031,52.88,0.747,0.147,0.016,0.183,0.008,0.481,0.0,0.481,0.13,0.0,14.133,0.075,0.101,107.8,9.192,0.457,4.566,62.192,0.011,75.98100000000002,0.961,2.0
2020-06-22,259.0,172.0,25.0,12.0,12026.0,12026.0,0.0,4.33,0.0,0.0,0.0,3.624,25.281,1.151,9.008,0.53,3.868,2.283,0.0,7.002999999999999,23.48,0.471,9.961,0.501,5.92,0.048,4.333,0.207,19.047,0.083,0.81,0.405,3.24,8.708,0.303,0.003,0.479,0.316,0.0,0.0,0.0,4.771,0.617,1.102,1.154,1.598,0.0,2.099,0.003,25.482,7.961,0.027000000000000003,0.079,0.032,51.982,0.6509999999999999,0.147,0.017,0.183,0.121,0.481,0.0,0.481,0.473,0.0,14.371,0.076,0.101,108.0,13.14,0.191,5.008,63.062,0.011,97.111,1.233,4.0
2020-06-23,345.0,281.0,23.8,11.6,15884.0,15884.0,0.0,3.109,0.333,22.434,1.467,3.5380000000000003,24.246,0.14400000000000002,9.247,0.636,3.895,2.283,0.28,7.097,5.87,0.26,9.68,0.752,8.498,0.179,4.273,0.104,18.943,0.084,1.62,0.608,2.228,8.101,0.429,0.003,0.67,0.466,0.079,0.0,0.0,4.771,0.7490000000000001,0.735,1.6740000000000002,0.0,0.0,2.09,0.002,0.0,17.514,0.025,0.423,0.032,50.797,1.048,0.147,0.018000000000000002,0.183,0.23,6.252999999999999,0.0,0.481,0.588,0.0,15.035,0.077,0.202,110.0,12.992,1.385,4.581,60.896,0.011,111.999,2.263,6.0
2020-06-24,367.0,254.0,21.3,11.7,13925.0,13925.0,0.0,4.552,0.0,7.593,0.777,3.451,23.124,0.14400000000000002,8.479,0.795,3.762,1.142,0.374,7.284,9.323,0.345,9.324,0.752,4.667,0.16699999999999998,4.213,0.311,18.943,0.084,1.013,1.215,1.823,7.4929999999999986,0.659,0.003,0.8809999999999999,0.664,0.016,0.0,0.0,4.2410000000000005,0.6759999999999999,0.3670000000000001,1.47,0.0,0.0,2.326,0.001,25.482,17.514,0.025,0.555,0.031,49.097,1.055,0.0,0.018000000000000002,3.297,0.171,3.367,0.0,0.962,0.583,0.231,17.69,0.078,0.202,111.2,11.446,1.2819999999999998,4.655,59.364,0.01,108.392,2.224,3.0
2020-06-25,311.0,299.0,20.2,12.0,13579.0,13579.0,0.0,3.109,0.555,9.405,0.345,3.279,22.089,0.28800000000000003,9.962,0.609,3.63,1.142,0.187,6.256,3.626,0.55,9.221,0.752,5.968,0.14300000000000002,4.273,0.104,18.84,0.084,1.823,0.203,2.43,6.0760000000000005,0.604,0.003,0.927,0.727,0.032,0.0,0.0,4.2410000000000005,0.573,0.735,1.0759999999999998,1.598,0.0,2.143,0.001,0.0,39.805,0.028,0.423,0.033,48.68600000000001,0.624,0.147,0.019,4.213,0.277,2.886,0.0,0.962,0.405,0.0,17.287,0.079,0.101,116.0,10.267,1.4580000000000002,4.066,56.713,0.009000000000000001,121.83,1.622,6.0
2020-06-26,451.0,251.0,20.7,12.0,15766.0,15766.0,0.0,4.996,0.0,8.542,0.431,3.1060000000000003,21.312,0.5760000000000001,4.398,0.185,3.312,0.0,0.374,5.976,6.733,0.43,8.969,0.501,7.937,0.298,4.285,0.104,18.529,0.084,1.823,0.608,2.43,5.266,0.747,0.002,0.873,0.846,0.0,0.53,0.0,4.2410000000000005,1.215,0.735,1.639,1.598,0.0,1.97,0.001,0.0,39.805,0.03,0.449,0.034,46.514,1.206,0.147,0.02,2.381,0.295,5.291,0.0,0.481,0.422,0.462,16.552,0.081,0.202,118.9,9.413,1.134,3.948,53.325,0.008,138.969,1.897,6.0
2020-06-27,323.0,231.0,21.9,10.7,10352.0,10352.0,0.0,6.44,0.222,8.887,0.086,2.934,20.449,0.14400000000000002,6.597,0.238,3.047,2.283,0.0,5.6960000000000015,0.0,0.345,8.792,0.501,5.037,0.036000000000000004,4.0939999999999985,0.0,18.012,0.086,4.658,0.81,2.228,4.455,0.8109999999999999,0.003,1.015,0.727,0.0,1.59,0.0,3.711,0.948,1.837,0.916,1.598,0.0,1.497,0.001,25.482,47.76600000000001,0.031,0.159,0.04,46.89100000000001,1.288,0.294,0.022,2.564,0.171,6.734,0.0,0.0,0.301,0.0,16.268,0.081,0.101,119.9,9.339,0.589,3.977,52.205,0.008,124.863,1.52,6.0
2020-06-28,457.0,202.0,22.8,10.5,6353.0,6353.0,0.0,8.216000000000001,0.222,7.42,0.0,3.1060000000000003,20.449,0.4320000000000001,8.346,0.265,2.888,0.0,-0.093,6.1629999999999985,0.0,0.341,8.792,0.752,2.805,0.0,3.998,0.311,17.805,0.087,0.405,0.203,2.228,4.05,0.552,0.003,0.618,0.8859999999999999,0.008,0.53,0.0,3.711,0.552,0.735,0.606,3.195,0.0,1.169,0.001,0.0,19.106,0.026,0.079,0.033,46.487,0.6990000000000001,0.441,0.025,1.2819999999999998,0.011,4.329,0.962,0.0,0.14400000000000002,0.0,16.078,0.083,0.202,126.0,5.995,0.457,3.977,52.397,0.006999999999999999,123.062,0.964,3.0
2020-06-29,266.0,139.0,22.6,12.5,12541.0,12541.0,0.0,7.661,0.111,5.695,0.0,3.5380000000000003,21.053,0.5760000000000001,16.878,0.503,2.835,2.283,0.0,6.443,13.121,0.767,8.747,0.501,4.165,0.095,3.927,0.414,17.598,0.087,4.658,0.0,2.43,4.455,0.6759999999999999,0.004,0.45,0.87,0.0,0.53,0.0,3.711,0.456,0.3670000000000001,1.374,3.195,0.0,1.284,0.001,0.0,31.844,0.029,0.159,0.033,45.795,0.63,0.588,0.027000000000000003,0.183,0.14400000000000002,1.924,0.0,0.0,0.522,0.0,16.291,0.081,0.101,129.0,9.133,0.309,3.859,55.21,0.006999999999999999,124.769,1.166,4.0
2020-06-30,259.0,300.0,21.8,11.6,15905.0,15905.0,0.0,4.774,0.222,5.695,1.294,3.193,19.155,1.007,7.074,0.318,2.544,2.283,0.093,6.63,2.935,0.623,8.496,0.501,4.488,0.16699999999999998,3.975,0.0,17.494,0.08800000000000001,2.228,0.203,2.633,4.253,0.93,0.003,0.7979999999999999,1.099,0.0,0.53,0.0,3.711,1.092,0.3670000000000001,1.873,3.195,0.0,2.571,0.001,0.0,74.833,0.029,0.502,0.035,45.795,1.055,0.441,0.029,0.366,0.378,7.215,0.0,0.0,0.6729999999999999,0.116,15.331,0.084,0.101,129.4,5.9510000000000005,0.795,4.11,49.834,0.006,140.241,1.6769999999999998,8.0
2020-07-01,352.0,293.0,22.1,12.4,16456.0,16456.0,0.0,11.88,0.0,7.075,0.604,3.1060000000000003,17.516,0.28800000000000003,5.061,0.265,2.464,1.142,0.0,7.002999999999999,4.489,0.6859999999999999,8.2,0.752,5.669,0.06,3.867,0.104,17.494,0.08900000000000001,0.81,0.405,2.43,4.253,0.922,0.003,0.916,1.763,0.032,1.59,0.0,2.651,1.029,0.3670000000000001,1.632,3.195,0.0,2.02,0.001,0.0,44.582,0.029,0.37,0.035,44.883,1.473,0.588,0.032,3.663,0.313,6.252999999999999,0.0,0.0,0.5760000000000001,0.231,14.133,0.084,0.101,133.3,0.928,1.429,3.815,47.108,0.005,156.555,2.121,3.0
2020-07-02,378.0,299.0,20.8,12.0,15535.0,15535.0,0.0,7.55,0.0,7.6789999999999985,0.604,3.02,16.135,0.0,9.406,0.424,2.332,0.0,0.374,6.723,3.626,0.394,8.066,2.005,5.693,0.131,3.879,0.104,16.252,0.09,2.43,0.0,2.025,3.645,0.768,0.003,0.8809999999999999,1.716,0.008,0.53,0.0,2.121,0.91,2.571,1.481,4.793,0.0,2.222,0.001,76.445,63.688,0.027000000000000003,0.396,0.034,46.267,1.007,0.882,0.035,2.381,0.33,10.101,0.0,0.0,0.613,0.0,14.062,0.085,0.101,141.3,0.08800000000000001,0.604,3.5210000000000004,45.355,0.004,171.104,2.145,8.0
2020-07-03,455.0,327.0,19.6,11.9,14912.0,14912.0,0.0,12.103,0.0,11.130999999999998,0.345,2.761,14.496,1.007,8.452,0.185,2.305,0.0,0.0,6.63,2.935,0.252,7.8889999999999985,1.003,4.894,0.048,3.748,0.104,15.527,0.092,1.823,0.405,2.025,4.05,1.63,0.003,0.8290000000000001,1.028,0.0,0.0,0.0,2.121,0.586,1.102,1.394,4.793,0.0,2.235,0.0,0.0,74.833,0.026,0.396,0.034,45.98,1.206,1.617,0.037000000000000005,3.663,0.406,7.6960000000000015,0.0,0.0,0.7,0.0,13.896,0.08,0.101,126.2,7.395,0.722,3.403,43.337,0.003,155.138,2.021,11.0
2020-07-04,413.0,348.0,23.7,10.9,12895.0,12895.0,0.0,12.769,0.0,9.578,0.518,2.502,14.668,0.28800000000000003,5.909,0.212,2.093,3.425,-0.187,6.537000000000001,0.0,0.294,7.652,1.253,4.989,0.119,3.819,0.104,14.492,0.093,2.228,0.203,2.228,4.455,1.683,0.002,0.86,2.182,0.0,0.53,0.0,2.651,0.628,1.102,0.6920000000000001,4.793,0.0,1.746,0.0,0.0,90.755,0.029,0.132,0.031,45.383,1.144,1.176,0.038,5.312,0.14800000000000002,13.949000000000002,0.0,0.0,0.344,0.0,13.683,0.08,0.303,109.9,9.207,0.471,3.241,41.26,0.003,138.04399999999998,0.952,7.0
2020-07-05,328.0,245.0,26.4,10.9,7044.0,7044.0,0.0,12.769,0.111,15.359000000000002,0.0,2.589,14.668,0.72,5.5379999999999985,0.053,2.04,1.142,-0.28,6.817,0.173,0.292,7.711,0.752,3.879,0.036000000000000004,3.569,0.0,14.906,0.095,3.645,0.0,2.025,4.05,1.418,0.002,0.62,1.6369999999999998,0.0,0.53,0.0,2.651,0.552,1.837,0.342,4.793,0.0,1.035,0.0,50.963,97.124,0.029,0.132,0.039,46.041,0.918,0.735,0.039,2.747,0.009000000000000001,10.101,0.0,0.0,0.255,0.0,13.612,0.076,0.202,97.4,7.645,0.28,3.197,40.377,0.003,153.313,0.985,9.0
2020-07-06,232.0,149.0,26.8,11.8,12207.0,12207.0,0.0,9.438,0.0,3.624,0.259,2.33,14.582,0.5760000000000001,11.155,0.344,1.908,1.142,0.187,6.443,7.942,0.604,7.711,0.501,6.457000000000002,-0.012,3.64,0.0,14.906,0.097,0.81,0.0,2.025,3.848,1.3219999999999998,0.002,0.3670000000000001,1.423,0.008,1.59,0.0,2.651,0.3670000000000001,1.837,0.402,4.793,0.0,2.106,0.0,0.0,95.532,0.028,0.106,0.039,45.01300000000001,0.925,0.882,0.039,0.183,0.16,7.6960000000000015,0.0,0.0,0.637,0.0,12.877,0.075,0.101,92.6,5.2879999999999985,0.162,3.079,39.758,0.003,130.22899999999998,1.139,6.0
2020-07-07,287.0,279.0,25.1,11.3,16690.0,16690.0,0.0,6.218,0.0,0.0,0.0,2.761,15.359000000000002,0.5760000000000001,5.511,0.185,1.855,1.142,0.093,7.19,1.726,0.5529999999999999,7.563,1.253,3.33,0.119,3.485,0.0,14.699000000000002,0.098,1.418,0.203,1.823,4.05,1.248,0.001,0.715,1.6369999999999998,0.024,3.711,0.0,2.651,0.935,1.102,0.8079999999999999,1.598,0.0,1.755,0.001,0.0,105.085,0.027000000000000003,0.185,0.036000000000000004,43.602,1.357,1.91,0.04,0.366,0.408,11.063,0.0,0.0,0.773,0.116,12.485,0.071,0.202,88.3,8.603,0.795,2.902,38.27,0.003,183.264,3.508,9.0
2020-07-08,443.0,269.0,20.9,11.4,17180.0,17180.0,0.0,10.215,0.0,5.608,0.173,2.761,14.237,0.72,8.24,0.318,1.908,3.425,0.0,7.937,2.072,0.454,7.445,1.253,4.249,0.16699999999999998,3.425,0.0,13.664,0.099,0.81,-0.81,1.823,2.43,0.883,0.001,0.8340000000000001,1.629,0.008,3.711,0.0,2.651,0.94,3.673,1.453,3.195,0.0,1.832,0.0,0.0,84.387,0.031,0.37,0.039,44.774,1.179,1.617,0.041,5.678,0.418,11.544,0.0,0.0,0.611,0.0,12.343,0.07,0.101,85.6,9.383,0.84,2.725,36.149,0.004,181.627,2.486,2.0
2020-07-09,418.0,335.0,21.9,10.8,15258.0,15258.0,0.0,11.325,0.0,7.5070000000000014,0.173,3.1060000000000003,13.805,0.4320000000000001,8.532,0.265,1.855,2.283,0.093,6.817,2.762,0.4270000000000001,7.193,1.253,3.605,0.131,3.2460000000000004,0.207,13.561,0.1,4.658,1.013,1.823,2.633,0.799,0.002,0.8690000000000001,2.815,0.0,6.892,0.0,2.121,0.909,1.102,1.265,4.793,0.0,1.755,0.001,0.0,93.94,0.03,0.238,0.041,44.479,1.206,1.617,0.041,9.708,0.398,6.252999999999999,0.0,0.0,0.669,0.0,12.140999999999998,0.066,0.101,79.6,9.472,0.457,2.769,34.528,0.005,188.847,3.082,13.0
2020-07-10,402.0,301.0,23.4,11.9,15807.0,15807.0,0.0,10.437,0.0,12.684,0.259,2.761,12.339,0.72,8.691,0.371,1.934,3.425,0.0,6.443,5.1789999999999985,0.315,6.971,1.253,3.951,0.07200000000000001,3.294,0.207,13.768,0.1,4.86,0.203,1.823,2.228,1.89,0.002,0.7929999999999999,3.3760000000000003,0.0,5.832000000000002,0.0,1.59,0.976,1.469,1.347,3.195,0.0,1.68,0.0,0.0,0.0,0.028,0.29100000000000004,0.042,45.383,1.192,2.645,0.042,3.48,0.527,8.177,0.0,0.0,0.557,0.0,11.892,0.065,0.202,84.3,7.7189999999999985,0.501,2.814,33.041,0.005,205.609,2.465,2.0
2020-07-11,342.0,305.0,24.5,10.7,12236.0,12236.0,0.0,8.216000000000001,0.0,9.664,0.086,2.416,11.39,0.0,4.398,0.079,1.775,1.142,0.0,5.976,0.0,0.166,6.956,2.005,4.5,0.084,3.02,0.207,13.354,0.1,4.455,0.405,2.025,2.633,1.808,0.002,0.76,3.052,0.0,4.2410000000000005,0.0,1.59,0.991,1.469,0.612,4.793,0.0,1.6780000000000002,0.0,25.482,230.86900000000003,0.025,0.159,0.044,45.13,1.288,1.764,0.042,4.213,0.17600000000000002,16.355,0.0,0.0,0.269,0.231,12.047,0.064,0.101,93.4,12.167,0.25,2.475,31.199,0.005,181.319,2.202,8.0
2020-07-12,291.0,252.0,24.7,10.7,6630.0,6630.0,0.0,12.658,0.222,20.536,0.0,2.33,11.217,0.14400000000000002,5.246,0.132,1.775,7.992000000000001,0.0,6.07,0.0,0.213,7.001,1.253,2.506,0.012,3.032,0.0,13.25,0.101,3.443,0.0,2.228,2.43,1.765,0.002,0.633,3.25,0.008,0.0,0.0,1.59,0.778,1.469,0.333,6.39,0.0,1.033,0.0,0.0,90.755,0.022,0.079,0.042,45.137,0.8909999999999999,1.617,0.043,1.465,0.051,6.734,0.0,0.481,0.212,0.0,11.999,0.064,0.202,103.2,9.575,0.133,2.342,30.934,0.005,176.50599999999997,1.426,6.0
2020-07-13,306.0,158.0,28.4,10.5,13179.0,13179.0,0.0,5.6629999999999985,0.0,0.0,0.0,1.985,11.907,1.151,16.851,0.212,1.828,1.142,0.093,6.63,15.711,0.406,6.912000000000001,2.256,3.115,0.036000000000000004,3.139,0.0,13.147,0.102,2.025,0.0,2.025,2.228,1.5519999999999998,0.002,0.396,2.245,0.008,0.53,0.53,2.121,0.528,1.837,0.8390000000000001,4.793,0.0,2.109,0.0,0.0,105.085,0.03,0.132,0.043,44.61600000000001,0.713,1.764,0.043,0.183,0.213,3.848,0.0,0.481,0.586,0.0,11.952,0.064,0.101,103.8,7.91,0.147,2.386,31.111,0.005,178.035,1.3530000000000002,2.0
