Date,confirmados,confirmados_arsnorte,confirmados_arscentro,confirmados_arslvt,confirmados_arsalentejo,confirmados_arsalgarve,confirmados_acores,confirmados_madeira,confirmados_novos,recuperados,obitos,internados_uci,obitos_arsnorte,obitos_arscentro,obitos_arslvt,obitos_arsalentejo,obitos_arsalgarve,obitos_acores,obitos_madeira,ativos,internados_enfermaria,confirmados_0_9,confirmados_10_19,confirmados_20_29,confirmados_30_39,confirmados_40_49,confirmados_50_59,confirmados_60_69,confirmados_70_79,confirmados_80_plus,obitos_0_9,obitos_10_19,obitos_20_29,obitos_30_39,obitos_40_49,obitos_50_59,obitos_60_69,obitos_70_79,obitos_80_plus,Max_Temp,Min_Temp,Temperature,Precipitation,Wind_Speed,Wind_Direction,Visibility,Cloud_Cover,Relative_Humidity,Rain,Clear,Partially_cloudy
2020-02-26,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.4,10.0,12.9,0.1,22.3,325.25,12.3,7.5,68.15,1,0,0
2020-02-27,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.4,10.4,14.5,0.0,16.9,321.58,11.8,3.9,72.08,0,1,0
2020-02-28,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.1,10.3,13.3,0.0,17.7,123.33,10.1,3.8,79.2,0,1,0
2020-02-29,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,13.1,15.1,3.53,24.7,253.13,9.6,6.8,82.29,1,0,0
2020-01-03,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.1,14.0,15.3,0.68,38.6,235.63,9.5,4.3,92.37,1,0,0
2020-02-03,2,2,0,0,0,0,0,0,2,0,0,0.0,0,0,0,0,0,0,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.3,12.0,14.7,1.87,33.1,283.71,11.0,8.7,74.14,1,0,0
2020-03-03,4,2,1,1,0,0,0,0,2,0,0,0.0,0,0,0,0,0,0,0,4.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.5,11.2,15.2,1.46,22.3,262.83,10.8,9.5,85.25,1,0,0
2020-04-03,6,3,1,2,0,0,0,0,2,0,0,0.0,0,0,0,0,0,0,0,6.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,14.5,16.3,0.0,22.0,245.63,11.2,6.4,84.25,0,1,0
2020-05-03,9,5,1,3,0,0,0,0,3,0,0,0.0,0,0,0,0,0,0,0,9.0,0.0,0.0,0.0,0.0,2.0,4.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.8,12.2,14.8,1.19,24.0,290.88,11.1,8.3,77.95,1,0,0
2020-06-03,13,8,1,4,0,0,0,0,4,0,0,0.0,0,0,0,0,0,0,0,13.0,0.0,0.0,0.0,0.0,2.0,6.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.6,11.5,13.6,0.02,28.2,279.71,11.7,8.4,65.22,1,0,0
2020-07-03,21,15,1,5,0,0,0,0,8,0,0,0.0,0,0,0,0,0,0,0,21.0,0.0,0.0,3.0,1.0,3.0,8.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.1,10.5,13.9,0.0,20.6,154.0,11.0,2.1,63.01,0,1,0
2020-08-03,30,22,1,6,0,1,0,0,9,0,0,0.0,0,0,0,0,0,0,0,30.0,0.0,0.0,5.0,2.0,4.0,10.0,3.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.6,9.5,13.8,0.0,15.5,246.08,11.0,1.7,72.04,0,1,0
2020-09-03,39,27,1,9,0,2,0,0,9,0,0,0.0,0,0,0,0,0,0,0,39.0,0.0,0.0,6.0,2.0,6.0,14.0,4.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.9,11.0,14.9,0.0,21.9,290.38,11.3,6.1,69.98,0,1,0
2020-10-03,41,27,2,10,0,2,0,0,2,0,0,0.0,0,0,0,0,0,0,0,41.0,40.0,0.0,6.0,2.0,6.0,14.0,4.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.5,10.2,16.4,0.0,16.2,183.54,11.3,1.2,63.75,0,1,0
2020-11-03,59,36,3,17,0,3,0,0,18,0,0,0.0,0,0,0,0,0,0,0,59.0,57.0,1.0,11.0,4.0,9.0,16.0,5.0,6.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,12.8,19.4,0.0,13.6,132.17,11.4,4.8,58.33,0,1,0
2020-12-03,78,44,5,23,0,5,0,0,19,0,0,0.0,0,0,0,0,0,0,0,78.0,69.0,1.0,12.0,7.0,14.0,21.0,9.0,7.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.3,13.1,17.2,0.0,28.4,313.79,11.8,6.8,70.48,0,1,0
2020-03-13,112,53,6,46,0,6,0,0,34,0,0,0.0,0,0,0,0,0,0,0,112.0,107.0,1.0,15.0,11.0,24.0,28.0,14.0,11.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,12.0,14.1,0.0,23.2,336.58,10.8,5.2,76.44,0,1,0
2020-03-14,169,77,8,73,0,7,0,0,57,1,0,10.0,0,0,0,0,0,0,0,168.0,104.0,1.0,19.0,19.0,37.0,41.0,26.0,12.0,11.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.5,12.4,16.3,0.0,16.4,215.38,10.5,0.6,72.62,0,1,0
2020-03-15,245,103,10,116,0,10,1,0,76,2,0,9.0,0,0,0,0,0,0,0,243.0,130.0,1.0,25.0,28.0,55.0,53.0,43.0,18.0,17.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.5,10.5,13.8,0.0,24.6,330.83,10.5,1.9,70.07,0,1,0
2020-03-16,331,138,31,142,0,13,1,0,86,3,0,18.0,0,0,0,0,0,0,0,328.0,121.0,3.0,27.0,38.0,65.0,68.0,52.0,37.0,28.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.4,9.6,12.1,0.1,39.4,339.42,10.5,2.5,61.22,1,0,0
2020-03-17,448,196,51,180,0,14,1,0,117,3,1,17.0,0,0,1,0,0,0,0,444.0,189.0,3.0,32.0,55.0,88.0,93.0,73.0,52.0,35.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.2,10.4,14.0,0.0,33.2,94.29,10.5,1.5,54.58,0,1,0
2020-03-18,642,289,74,243,2,21,3,1,194,3,1,20.0,0,0,1,0,0,0,0,638.0,69.0,16.0,36.0,87.0,117.0,138.0,92.0,77.0,49.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.7,14.6,18.4,0.0,25.2,55.5,10.6,0.1,55.61,0,1,0
2020-03-19,785,381,86,278,2,25,3,1,143,3,3,20.0,0,1,2,0,0,0,0,779.0,69.0,17.0,39.0,102.0,146.0,167.0,121.0,96.0,59.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.1,13.6,16.9,0.0,18.6,139.67,10.5,0.9,65.94,0,1,0
2020-03-20,1020,506,106,361,2,29,3,1,235,5,6,26.0,1,2,2,0,1,0,0,1009.0,100.0,18.0,44.0,126.0,187.0,196.0,174.0,132.0,90.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,10.5,12.8,2.65,15.2,287.92,9.7,3.0,84.86,1,0,0
2020-03-21,1280,644,137,448,3,31,3,5,260,5,12,35.0,4,4,3,0,1,0,0,1263.0,121.0,18.0,49.0,157.0,234.0,242.0,214.0,180.0,113.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.5,9.0,11.7,4.06,11.9,179.83,10.5,2.0,80.63,1,0,0
2020-03-22,1600,825,180,534,5,35,4,7,320,5,14,41.0,5,4,4,0,1,0,0,1581.0,128.0,23.0,57.0,187.0,288.0,314.0,282.0,213.0,141.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.6,9.8,13.3,0.0,16.8,202.17,10.5,1.0,71.27,0,1,0
2020-03-23,2060,1007,238,737,5,42,11,9,460,14,23,47.0,9,5,8,0,1,0,0,2023.0,154.0,25.0,66.0,240.0,347.0,404.0,361.0,294.0,180.0,143.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.6,11.7,15.2,0.0,21.1,176.92,10.5,1.4,70.93,0,1,0
2020-03-24,2362,1130,293,852,6,46,12,12,302,22,33,48.0,14,6,12,0,1,0,0,2307.0,155.0,25.0,65.0,278.0,394.0,448.0,423.0,348.0,213.0,168.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,5.0,21.0,20.6,12.1,16.3,0.0,23.3,77.46,10.5,4.6,61.54,0,1,0
2020-03-25,2995,1517,365,992,12,62,17,16,633,22,43,61.0,20,10,12,0,1,0,0,2930.0,215.0,34.0,77.0,348.0,490.0,551.0,535.0,424.0,276.0,260.0,0.0,0.0,0.0,0.0,0.0,4.0,7.0,7.0,25.0,22.0,12.6,16.1,0.0,21.6,151.67,10.5,0.9,62.61,0,1,0
2020-03-26,3544,1858,435,1082,20,89,24,15,549,43,60,61.0,28,13,18,0,1,0,0,3441.0,130.0,43.0,100.0,400.0,578.0,671.0,637.0,484.0,317.0,314.0,0.0,0.0,0.0,0.0,0.0,4.0,8.0,15.0,33.0,18.0,11.2,13.9,0.0,22.5,315.46,10.5,3.9,72.59,0,1,0
2020-03-27,4268,2443,520,1110,30,99,24,21,724,43,76,71.0,33,18,24,0,1,0,0,4149.0,283.0,49.0,104.0,433.0,671.0,821.0,775.0,613.0,415.0,383.0,0.0,0.0,0.0,0.0,1.0,4.0,10.0,18.0,43.0,17.9,10.1,13.3,0.0,18.1,312.79,10.5,1.9,67.01,0,1,0
2020-03-28,5170,3035,647,1287,34,106,30,31,902,43,100,89.0,44,28,27,0,1,0,0,5027.0,329.0,56.0,123.0,518.0,801.0,1002.0,931.0,736.0,510.0,493.0,0.0,0.0,0.0,0.0,2.0,5.0,14.0,21.0,58.0,17.2,9.9,13.5,0.0,23.9,98.67,10.5,0.4,60.88,0,1,0
2020-03-29,5962,3550,709,1478,41,108,33,43,792,43,119,138.0,61,28,28,0,2,0,0,5800.0,348.0,64.0,138.0,588.0,902.0,1146.0,1084.0,850.0,611.0,579.0,0.0,0.0,0.0,0.0,2.0,5.0,15.0,27.0,70.0,18.4,11.0,14.3,0.0,21.9,180.96,10.5,1.1,74.25,0,1,0
2020-03-30,6408,3801,784,1577,45,116,41,44,446,43,140,164.0,74,34,30,0,2,0,0,6225.0,407.0,71.0,149.0,637.0,965.0,1210.0,1150.0,901.0,668.0,657.0,0.0,0.0,0.0,0.0,2.0,6.0,16.0,31.0,85.0,13.5,8.6,12.1,14.11,28.7,107.92,9.9,3.6,90.67,1,0,0
2020-03-31,7443,4452,911,1799,50,137,48,46,1035,43,160,188.0,83,40,35,0,2,0,0,7240.0,439.0,94.0,184.0,755.0,1115.0,1383.0,1346.0,1028.0,758.0,780.0,0.0,0.0,0.0,0.0,2.0,6.0,17.0,38.0,97.0,13.4,7.1,9.2,0.61,27.7,141.3,10.5,4.4,74.34,1,0,0
2020-01-04,8251,4910,1043,1998,54,146,52,48,808,43,187,230.0,95,52,38,0,2,0,0,8021.0,496.0,104.0,205.0,825.0,1220.0,1520.0,1476.0,1133.0,833.0,935.0,0.0,0.0,0.0,0.0,2.0,7.0,17.0,41.0,120.0,12.6,7.5,9.3,18.77,20.7,208.83,9.6,2.9,87.87,1,0,0
2020-02-04,9034,5338,1161,2207,59,164,57,48,783,68,209,240.0,107,55,44,0,3,0,0,8757.0,802.0,115.0,219.0,896.0,1328.0,1651.0,1630.0,1227.0,892.0,1076.0,0.0,0.0,0.0,0.0,2.0,8.0,18.0,45.0,136.0,19.5,7.6,12.9,0.0,18.4,298.42,10.5,1.6,71.82,0,1,0
2020-03-04,9886,5899,1286,2347,62,179,63,50,852,68,246,245.0,130,61,51,1,3,0,0,9572.0,813.0,133.0,236.0,1005.0,1473.0,1827.0,1786.0,1325.0,945.0,1156.0,0.0,0.0,0.0,0.0,2.0,9.0,21.0,58.0,156.0,20.0,9.5,14.3,0.0,18.2,219.0,10.4,0.7,67.73,0,1,0
2020-04-04,10524,6280,1372,2513,63,182,63,51,638,75,266,251.0,141,66,54,0,5,0,0,10183.0,824.0,150.0,252.0,1082.0,1567.0,1928.0,1908.0,1396.0,999.0,1242.0,0.0,0.0,0.0,0.0,4.0,8.0,24.0,60.0,170.0,18.2,12.0,15.0,0.15,23.9,108.71,10.5,1.4,73.29,1,0,0
2020-05-04,11278,6530,1442,2904,82,201,67,52,754,75,295,267.0,158,72,58,0,7,0,0,10908.0,817.0,162.0,276.0,1179.0,1671.0,2058.0,2033.0,1491.0,1059.0,1349.0,0.0,0.0,0.0,0.0,4.0,8.0,27.0,66.0,190.0,18.1,14.2,16.0,11.67,38.9,204.25,9.7,4.3,93.98,1,0,0
2020-06-04,11730,6706,1521,3070,84,229,68,52,452,140,311,270.0,168,76,60,0,7,0,0,11279.0,829.0,174.0,285.0,1215.0,1731.0,2129.0,2100.0,1535.0,1102.0,1459.0,0.0,0.0,0.0,0.0,4.0,8.0,29.0,71.0,199.0,16.2,13.2,14.9,22.07,24.9,182.63,5.7,8.6,98.61,1,0,0
2020-07-04,12442,7052,1766,3185,85,234,68,52,712,184,345,271.0,186,88,64,0,7,0,0,11913.0,909.0,179.0,306.0,1294.0,1818.0,2239.0,2216.0,1614.0,1159.0,1617.0,0.0,0.0,0.0,0.0,4.0,9.0,35.0,78.0,219.0,19.1,15.0,16.6,0.48,20.3,218.21,7.9,7.7,91.91,1,0,0
2020-08-04,13141,7386,1865,3424,93,251,70,52,699,196,380,245.0,208,96,68,0,8,0,0,12565.0,966.0,192.0,323.0,1363.0,1924.0,2380.0,2352.0,1710.0,1226.0,1671.0,0.0,0.0,0.0,0.0,4.0,10.0,38.0,87.0,241.0,19.4,13.6,15.9,0.96,14.8,162.04,8.4,4.6,90.26,1,0,0
2020-09-04,13956,8102,1905,3451,94,260,91,53,815,205,409,241.0,224,104,72,0,8,1,0,13342.0,932.0,206.0,351.0,1444.0,2013.0,2483.0,2457.0,1780.0,1284.0,1938.0,0.0,0.0,0.0,0.0,4.0,10.0,42.0,88.0,265.0,17.2,14.7,15.7,23.54,17.1,220.75,8.9,3.6,94.3,1,0,0
2020-10-04,15472,8897,2197,3821,125,279,94,59,1516,233,435,226.0,240,107,78,0,8,2,0,14804.0,953.0,245.0,400.0,1608.0,2215.0,2735.0,2712.0,1959.0,1406.0,2192.0,0.0,0.0,0.0,0.0,4.0,12.0,43.0,92.0,284.0,21.8,13.6,17.0,0.0,17.0,264.58,10.3,3.3,83.7,0,1,0
2020-11-04,15987,9264,2327,3834,130,279,94,59,515,266,470,233.0,258,113,87,0,9,3,0,15251.0,942.0,265.0,415.0,1639.0,2256.0,2817.0,2792.0,2010.0,1460.0,2333.0,0.0,0.0,0.0,0.0,4.0,16.0,48.0,100.0,302.0,21.5,13.5,16.1,0.0,20.1,298.5,10.6,2.2,77.62,0,1,0
2020-12-04,16585,9747,2426,3841,139,279,94,59,598,277,504,228.0,280,120,91,0,9,4,0,15804.0,949.0,283.0,430.0,1711.0,2324.0,2895.0,2891.0,2073.0,1517.0,2461.0,0.0,0.0,0.0,0.0,5.0,16.0,48.0,108.0,327.0,21.6,12.6,16.3,0.0,21.0,272.67,10.5,2.1,76.19,0,1,0
2020-04-13,16934,9984,2477,3896,140,284,94,59,349,277,535,188.0,303,123,96,0,9,4,0,16122.0,999.0,284.0,435.0,1763.0,2372.0,2932.0,2942.0,2106.0,1565.0,2535.0,0.0,0.0,0.0,0.0,6.0,17.0,53.0,111.0,348.0,16.0,12.5,13.7,2.53,16.0,279.13,9.8,3.0,79.14,1,0,0
2020-04-14,17448,10302,2549,3994,155,289,100,59,514,347,567,218.0,321,131,102,0,9,4,0,16534.0,1009.0,290.0,451.0,1820.0,2422.0,3005.0,3028.0,2168.0,1626.0,2638.0,0.0,0.0,0.0,0.0,7.0,18.0,56.0,116.0,370.0,20.4,11.5,14.6,12.28,24.3,131.79,10.2,4.4,78.67,1,0,0
2020-04-15,18091,10751,2629,4102,155,295,100,59,643,383,599,208.0,339,136,111,0,9,4,0,17109.0,992.0,304.0,470.0,1898.0,2506.0,3124.0,3133.0,2242.0,1673.0,2741.0,0.0,0.0,0.0,0.0,7.0,18.0,58.0,125.0,391.0,17.5,11.7,14.1,12.84,30.6,167.13,10.4,3.3,87.84,1,0,0
2020-04-16,18841,11237,2756,4237,156,300,102,53,750,493,629,229.0,355,146,115,0,9,4,0,17719.0,1073.0,321.0,485.0,1994.0,2624.0,3267.0,3279.0,2319.0,1715.0,2837.0,0.0,0.0,0.0,0.0,8.0,18.0,59.0,131.0,413.0,18.1,12.7,15.1,30.47,38.8,184.08,9.7,3.9,90.26,1,0,0
2020-04-17,19022,11324,2778,4302,158,305,102,53,181,519,657,222.0,377,148,119,0,9,4,0,17846.0,1062.0,322.0,487.0,2013.0,2649.0,3296.0,3306.0,2341.0,1731.0,2877.0,0.0,0.0,0.0,0.0,8.0,18.0,61.0,137.0,433.0,19.5,13.7,16.1,5.77,25.1,221.67,10.4,2.6,82.58,1,0,0
2020-04-18,19685,11762,2863,4438,158,306,104,54,663,610,687,228.0,393,157,124,0,9,4,0,18388.0,1025.0,328.0,508.0,2097.0,2751.0,3388.0,3422.0,2407.0,1785.0,2999.0,0.0,0.0,0.0,0.0,8.0,19.0,64.0,145.0,451.0,20.4,11.9,15.8,0.0,20.1,192.96,10.4,1.7,78.36,0,1,0
2020-04-19,20206,12148,2923,4500,158,310,106,61,521,610,714,224.0,409,164,126,0,10,5,0,18882.0,1019.0,345.0,536.0,2149.0,2831.0,3473.0,3510.0,2444.0,1826.0,3092.0,0.0,0.0,0.0,0.0,8.0,20.0,65.0,151.0,470.0,19.8,12.6,15.6,0.0,23.0,325.67,10.5,2.5,73.38,0,1,0
2020-04-20,20863,12543,2952,4709,161,311,107,80,657,610,735,215.0,424,164,130,0,11,6,0,19518.0,993.0,359.0,581.0,2300.0,2931.0,3598.0,3582.0,2503.0,1877.0,3132.0,0.0,0.0,0.0,0.0,8.0,20.0,65.0,155.0,487.0,15.6,11.8,13.9,16.03,23.9,240.04,10.0,7.4,82.54,1,0,0
2020-04-21,21379,12806,2999,4896,173,313,107,85,516,917,762,213.0,441,171,133,0,11,6,0,19700.0,959.0,359.0,587.0,2378.0,2984.0,3620.0,3670.0,2557.0,1905.0,3319.0,0.0,0.0,0.0,0.0,9.0,20.0,67.0,159.0,507.0,19.0,11.1,14.5,3.04,22.9,254.88,10.4,3.5,80.08,1,0,0
2020-04-22,21982,13150,3053,5093,176,316,109,85,603,1143,785,207.0,454,175,138,1,11,6,0,20054.0,939.0,360.0,648.0,2459.0,3073.0,3741.0,3769.0,2621.0,1961.0,3350.0,0.0,0.0,0.0,0.0,9.0,20.0,67.0,161.0,528.0,19.0,12.5,15.4,0.0,22.5,334.5,10.5,2.2,72.35,0,1,0
2020-04-23,22353,13382,3084,5194,181,318,109,85,371,1201,820,204.0,475,179,146,1,11,8,0,20332.0,891.0,360.0,659.0,2531.0,3130.0,3785.0,3818.0,2657.0,1999.0,3414.0,0.0,0.0,0.0,0.0,9.0,21.0,71.0,168.0,551.0,20.6,12.6,16.0,0.0,16.3,232.58,10.3,5.5,76.38,0,1,0
2020-04-24,22797,13707,3116,5277,183,320,109,85,444,1228,854,188.0,491,183,160,1,11,8,0,20715.0,880.0,360.0,671.0,2608.0,3189.0,3830.0,3880.0,2723.0,2047.0,3489.0,0.0,0.0,0.0,0.0,9.0,22.0,75.0,174.0,574.0,22.1,13.0,16.7,0.0,26.0,327.71,10.5,4.4,75.32,0,1,0
2020-04-25,23271,13951,3183,5435,185,320,111,86,474,1277,880,186.0,502,188,170,1,11,8,0,21114.0,854.0,368.0,683.0,2644.0,3267.0,3927.0,3958.0,2769.0,2073.0,3582.0,0.0,0.0,0.0,0.0,10.0,24.0,77.0,178.0,591.0,20.4,13.2,15.9,0.0,21.6,325.58,10.5,2.7,70.59,0,1,0
2020-04-26,23683,14205,3232,5531,187,322,120,86,412,1329,903,182.0,519,188,175,1,12,8,0,21451.0,823.0,378.0,700.0,2693.0,3314.0,3987.0,4005.0,2798.0,2114.0,3694.0,0.0,0.0,0.0,0.0,10.0,24.0,78.0,182.0,609.0,19.5,11.6,15.3,0.0,17.2,269.67,10.5,1.9,73.33,0,1,0
2020-04-27,23846,14315,3252,5556,189,328,120,86,163,1357,928,176.0,536,191,179,1,12,9,0,21561.0,819.0,380.0,708.0,2706.0,3329.0,4012.0,4031.0,2819.0,2127.0,3734.0,0.0,0.0,0.0,0.0,10.0,26.0,80.0,184.0,628.0,18.2,12.4,14.6,5.9,17.1,209.13,10.5,3.0,79.91,1,0,0
2020-04-28,24141,14521,3289,5593,201,330,121,86,295,1389,948,172.0,546,194,185,1,12,10,0,21804.0,764.0,394.0,713.0,2743.0,3357.0,4067.0,4062.0,2856.0,2161.0,3788.0,0.0,0.0,0.0,0.0,10.0,27.0,83.0,187.0,641.0,18.6,11.6,15.0,0.0,18.5,262.08,10.5,2.2,76.5,0,1,0
2020-04-29,24324,14534,3340,5695,214,330,125,86,183,1470,973,169.0,556,196,195,1,13,12,0,21881.0,811.0,396.0,719.0,2757.0,3387.0,4095.0,4098.0,2874.0,2176.0,3822.0,0.0,0.0,0.0,0.0,10.0,28.0,86.0,191.0,658.0,19.0,13.0,15.5,1.67,24.8,236.08,9.5,3.1,84.69,1,0,0
2020-04-30,24692,14726,3389,5815,218,331,127,86,368,1519,989,172.0,566,198,199,1,13,12,0,22184.0,796.0,397.0,738.0,2833.0,3448.0,4143.0,4178.0,2875.0,2190.0,3890.0,0.0,0.0,0.0,0.0,10.0,29.0,87.0,195.0,668.0,20.3,14.1,16.9,0.1,24.1,237.79,10.3,5.8,80.38,1,0,0
2020-01-05,24987,14867,3419,5939,218,331,127,86,295,1647,1007,154.0,578,201,202,1,13,12,0,22333.0,738.0,401.0,751.0,2877.0,3501.0,4196.0,4231.0,2894.0,2200.0,3936.0,0.0,0.0,0.0,0.0,10.0,31.0,88.0,197.0,681.0,22.0,15.7,17.9,0.86,18.7,241.67,10.3,3.1,84.47,1,0,0
2020-02-05,25190,14951,3426,6047,218,331,131,86,203,1671,1023,150.0,585,206,205,1,13,13,0,22496.0,705.0,411.0,755.0,2920.0,3537.0,4222.0,4269.0,2909.0,2207.0,3960.0,0.0,0.0,0.0,0.0,10.0,32.0,89.0,201.0,691.0,23.2,14.6,18.5,0.0,15.7,187.83,10.5,2.0,80.37,0,1,0
2020-03-05,25282,15021,3447,6047,218,331,132,86,92,1689,1043,144.0,597,209,210,1,13,13,0,22550.0,712.0,411.0,755.0,2922.0,3538.0,4223.0,4272.0,2909.0,2207.0,3964.0,0.0,0.0,0.0,0.0,10.0,32.0,91.0,207.0,703.0,32.0,15.5,22.1,0.0,22.3,112.21,10.5,0.2,66.02,0,1,0
2020-04-05,25524,15141,3478,6136,218,333,132,86,242,1712,1063,143.0,609,209,218,1,13,13,0,22749.0,670.0,425.0,770.0,2973.0,3600.0,4261.0,4332.0,2930.0,2233.0,4000.0,0.0,0.0,0.0,0.0,10.0,32.0,92.0,215.0,714.0,21.6,16.3,18.8,0.0,35.6,221.17,10.5,4.3,81.67,0,1,0
2020-05-05,25702,15199,3489,6241,220,335,132,86,178,1743,1074,134.0,613,211,223,1,13,13,0,22885.0,684.0,436.0,774.0,2994.0,3615.0,4276.0,4343.0,2955.0,2264.0,4045.0,0.0,0.0,1.0,0.0,10.0,33.0,93.0,216.0,721.0,20.5,15.3,17.7,0.0,22.9,216.13,10.5,23.7,80.18,0,1,0
2020-06-05,26182,15256,3505,6641,220,342,132,86,480,2076,1089,136.0,623,213,226,1,13,13,0,23017.0,702.0,439.0,782.0,3094.0,3711.0,4388.0,4431.0,2988.0,2275.0,4074.0,0.0,0.0,1.0,0.0,10.0,33.0,95.0,218.0,732.0,21.6,13.3,17.6,0.0,19.2,230.67,10.1,23.7,78.66,0,1,0
2020-07-05,26715,15450,3545,6935,220,343,132,90,533,2258,1105,135.0,634,213,230,1,13,14,0,23352.0,739.0,454.0,804.0,3193.0,3817.0,4493.0,4515.0,3034.0,2289.0,4116.0,0.0,0.0,1.0,0.0,10.0,33.0,95.0,223.0,743.0,25.0,15.0,19.0,0.0,23.6,329.75,10.5,6.4,71.56,0,1,0
2020-08-05,27268,15809,3564,7093,232,345,135,90,553,2422,1114,127.0,639,214,233,1,13,14,0,23732.0,715.0,464.0,819.0,3270.0,3932.0,4598.0,4605.0,3097.0,2318.0,4165.0,0.0,0.0,1.0,0.0,10.0,33.0,95.0,226.0,749.0,20.6,15.1,17.2,0.0,16.1,288.67,10.2,23.7,77.09,0,1,0
2020-09-05,27406,15854,3581,7166,235,345,135,90,138,2499,1126,120.0,645,215,238,1,13,14,0,23781.0,695.0,465.0,831.0,3282.0,3952.0,4614.0,4621.0,3117.0,2339.0,4185.0,0.0,0.0,1.0,0.0,11.0,36.0,97.0,226.0,755.0,18.4,13.2,15.9,1.5,27.6,222.13,10.2,27.5,79.52,1,0,1
2020-10-05,27581,15952,3581,7242,235,346,135,90,175,2549,1135,112.0,648,216,243,1,13,14,0,23897.0,685.0,468.0,842.0,3315.0,3983.0,4640.0,4657.0,3134.0,2353.0,4189.0,0.0,0.0,1.0,0.0,11.0,36.0,97.0,227.0,763.0,18.4,13.3,15.9,6.78,24.6,245.17,10.0,31.8,81.91,1,0,1
2020-11-05,27679,16008,3545,7316,237,348,135,90,98,2549,1144,112.0,651,216,248,1,14,14,0,23986.0,693.0,473.0,849.0,3334.0,3989.0,4649.0,4673.0,3142.0,2358.0,4212.0,0.0,0.0,1.0,0.0,11.0,36.0,99.0,228.0,769.0,18.2,14.1,16.1,18.0,28.6,229.29,10.0,28.3,84.93,1,0,1
