STAID,SOUID,DATE,TG,Q_TG
11102,156831,20180617,152,0
11102,156831,20180618,152,0
11102,156831,20180619,157,0
11102,156831,20180620,157,0
11102,156831,20180621,136,0
11102,156831,20180622,138,0
11102,156831,20180623,139,0
11102,156831,20180624,131,0
11102,156831,20180625,159,0
11102,156831,20180626,197,0
11102,156831,20180627,213,0
11102,156831,20180628,184,0
11102,156831,20180629,205,0
11102,156831,20180630,191,0
11102,156831,20180701,197,0
11102,156831,20180702,203,0
11102,156831,20180703,191,0
11102,156831,20180704,163,0
11102,156831,20180705,155,0
11102,156831,20180706,189,0
11102,156831,20180707,191,0
11102,156831,20180708,194,0
11102,156831,20180709,201,0
11102,156831,20180710,179,0
11102,156831,20180711,158,0
11102,156831,20180712,182,0
11102,156831,20180713,176,0
11102,156831,20180714,163,0
11102,156831,20180715,172,0
11102,156831,20180716,166,0
11102,156831,20180717,166,0
11102,156831,20180718,151,0
11102,156831,20180719,174,0
11102,156831,20180720,132,0
11102,156831,20180721,164,0
11102,156831,20180722,176,0
11102,156831,20180723,189,0
11102,156831,20180724,185,0
11102,156831,20180725,163,0
11102,156831,20180726,189,0
11102,156831,20180727,198,0
11102,156831,20180728,181,0
11102,156831,20180729,168,0
11102,156831,20180730,172,0
11102,156831,20180731,181,0
11102,156831,20180801,188,0
11102,156831,20180802,191,0
11102,156831,20180803,182,0
11102,156831,20180804,174,0
11102,156831,20180805,165,0
11102,156831,20180806,174,0
11102,156831,20180807,151,0
11102,156831,20180808,172,0
11102,156831,20180809,147,0
11102,156831,20180810,161,0
11102,156831,20180811,168,0
11102,156831,20180812,194,0
11102,156831,20180813,175,0
11102,156831,20180814,179,0
11102,156831,20180815,181,0
11102,156831,20180816,161,0
11102,156831,20180817,161,0
11102,156831,20180818,176,0
11102,156831,20180819,176,0
11102,156831,20180820,182,0
11102,156831,20180821,185,0
11102,156831,20180822,189,0
11102,156831,20180823,155,0
11102,156831,20180824,142,0
11102,156831,20180825,143,0
11102,156831,20180826,133,0
11102,156831,20180827,136,0
11102,156831,20180828,165,0
11102,156831,20180829,153,0
11102,156831,20180830,130,0
11102,156831,20180831,146,0
11102,156831,20180901,157,0
11102,156831,20180902,197,0
11102,156831,20180903,157,0
11102,156831,20180904,144,0
11102,156831,20180905,133,0
11102,156831,20180906,145,0
11102,156831,20180907,131,0
11102,156831,20180908,143,0
11102,156831,20180909,160,0
11102,156831,20180910,154,0
11102,156831,20180911,141,0
11102,156831,20180912,142,0
11102,156831,20180913,148,0
11102,156831,20180914,142,0
11102,156831,20180915,141,0
11102,156831,20180916,148,0
11102,156831,20180917,146,0
11102,156831,20180918,162,0
11102,156831,20180919,157,0
11102,156831,20180920,146,0
11102,156831,20180921,115,0
11102,156831,20180922,117,0
11102,156831,20180923,92,0
11102,156831,20180924,92,0
11102,156831,20180925,96,0
11102,156831,20180926,145,0
11102,156831,20180927,159,0
11102,156831,20180928,104,0
11102,156831,20180929,94,0
11102,156831,20180930,132,0
11102,156831,20181001,117,0
11102,156831,20181002,128,0
11102,156831,20181003,136,0
11102,156831,20181004,145,0
11102,156831,20181005,119,0
11102,156831,20181006,101,0
11102,156831,20181007,78,0
11102,156831,20181008,130,0
11102,156831,20181009,149,0
11102,156831,20181010,152,0
11102,156831,20181011,158,0
11102,156831,20181012,131,0
11102,156831,20181013,166,0
11102,156831,20181014,124,0
11102,156831,20181015,87,0
11102,156831,20181016,117,0
11102,156831,20181017,132,0
11102,156831,20181018,75,0
11102,156831,20181019,88,0
11102,156831,20181020,122,0
11102,156831,20181021,125,0
11102,156831,20181022,102,0
11102,156831,20181023,121,0
11102,156831,20181024,121,0
11102,156831,20181025,118,0
11102,156831,20181026,86,0
11102,156831,20181027,61,0
11102,156831,20181028,68,0
11102,156831,20181029,29,0
11102,156831,20181030,50,0
11102,156831,20181031,58,0
11102,156831,20181101,74,0
11102,156831,20181102,91,0
11102,156831,20181103,103,0
11102,156831,20181104,121,0
11102,156831,20181105,99,0
11102,156831,20181106,117,0
11102,156831,20181107,128,0
11102,156831,20181108,88,0
11102,156831,20181109,96,0
11102,156831,20181110,94,0
11102,156831,20181111,93,0
11102,156831,20181112,98,0
11102,156831,20181113,102,0
11102,156831,20181114,116,0
11102,156831,20181115,98,0
11102,156831,20181116,108,0
11102,156831,20181117,92,0
11102,156831,20181118,75,0
11102,156831,20181119,62,0
11102,156831,20181120,66,0
11102,156831,20181121,42,0
11102,156831,20181122,22,0
11102,156831,20181123,42,0
11102,156831,20181124,58,0
11102,156831,20181125,62,0
11102,156831,20181126,55,0
11102,156831,20181127,52,0
11102,156831,20181128,83,0
11102,156831,20181129,113,0
11102,156831,20181130,86,0
11102,156831,20181201,83,0
11102,156831,20181202,96,0
11102,156831,20181203,83,0
11102,156831,20181204,34,0
11102,156831,20181205,51,0
11102,156831,20181206,88,0
11102,156831,20181207,94,0
11102,156831,20181208,87,0
11102,156831,20181209,86,0
11102,156831,20181210,78,0
11102,156831,20181211,72,0
11102,156831,20181212,68,0
11102,156831,20181213,42,0
11102,156831,20181214,11,0
11102,156831,20181215,40,0
11102,156831,20181216,47,0
11102,156831,20181217,78,0
11102,156831,20181218,78,0
11102,156831,20181219,66,0
11102,156831,20181220,69,0
11102,156831,20181221,78,0
11102,156831,20181222,78,0
11102,156831,20181223,65,0
11102,156831,20181224,30,0
11102,156831,20181225,46,0
11102,156831,20181226,64,0
11102,156831,20181227,63,0
11102,156831,20181228,91,0
11102,156831,20181229,87,0
11102,156831,20181230,82,0
11102,156831,20181231,91,0
11102,156831,20190101,84,0
11102,156831,20190102,13,0
11102,156831,20190103,7,0
11102,156831,20190104,40,0
11102,156831,20190105,53,0
11102,156831,20190106,75,0
11102,156831,20190107,89,0
11102,156831,20190108,77,0
11102,156831,20190109,29,0
11102,156831,20190110,40,0
11102,156831,20190111,72,0
11102,156831,20190112,88,0
11102,156831,20190113,91,0
11102,156831,20190114,80,0
11102,156831,20190115,81,0
11102,156831,20190116,75,0
11102,156831,20190117,38,0
11102,156831,20190118,5,0
11102,156831,20190119,28,0
11102,156831,20190120,49,0
11102,156831,20190121,25,0
11102,156831,20190122,35,0
11102,156831,20190123,-20,0
11102,156831,20190124,19,0
11102,156831,20190125,53,0
11102,156831,20190126,83,0
11102,156831,20190127,55,0
11102,156831,20190128,43,0
11102,156831,20190129,35,0
11102,156831,20190130,20,0
11102,156831,20190131,-8,0
11102,156831,20190201,8,0
11102,156831,20190202,14,0
11102,156831,20190203,5,0
11102,156831,20190204,39,0
11102,156831,20190205,36,0
11102,156831,20190206,55,0
11102,156831,20190207,67,0
11102,156831,20190208,74,0
11102,156831,20190209,73,0
11102,156831,20190210,52,0
11102,156831,20190211,63,0
11102,156831,20190212,57,0
11102,156831,20190213,74,0
11102,156831,20190214,61,0
11102,156831,20190215,72,0
11102,156831,20190216,78,0
11102,156831,20190217,105,0
11102,156831,20190218,83,0
11102,156831,20190219,77,0
11102,156831,20190220,87,0
11102,156831,20190221,118,0
11102,156831,20190222,107,0
11102,156831,20190223,103,0
11102,156831,20190224,108,0
11102,156831,20190225,97,0
11102,156831,20190226,99,0
11102,156831,20190227,72,0
11102,156831,20190228,48,0
11102,156831,20190301,88,0
11102,156831,20190302,84,0
11102,156831,20190303,88,0
11102,156831,20190304,60,0
11102,156831,20190305,72,0
11102,156831,20190306,99,0
11102,156831,20190307,73,0
11102,156831,20190308,55,0
11102,156831,20190309,73,0
11102,156831,20190310,52,0
11102,156831,20190311,62,0
11102,156831,20190312,65,0
11102,156831,20190313,74,0
11102,156831,20190314,83,0
11102,156831,20190315,83,0
11102,156831,20190316,80,0
11102,156831,20190317,70,0
11102,156831,20190318,62,0
11102,156831,20190319,81,0
11102,156831,20190320,101,0
11102,156831,20190321,98,0
11102,156831,20190322,102,0
11102,156831,20190323,80,0
11102,156831,20190324,70,0
11102,156831,20190325,81,0
11102,156831,20190326,75,0
11102,156831,20190327,99,0
11102,156831,20190328,86,0
11102,156831,20190329,53,0
11102,156831,20190330,64,0
11102,156831,20190331,92,0
11102,156831,20190401,73,0
11102,156831,20190402,68,0
11102,156831,20190403,50,0
11102,156831,20190404,49,0
11102,156831,20190405,93,0
11102,156831,20190406,82,0
11102,156831,20190407,102,0
11102,156831,20190408,95,0
11102,156831,20190409,97,0
11102,156831,20190410,65,0
11102,156831,20190411,47,0
11102,156831,20190412,63,0
11102,156831,20190413,58,0
11102,156831,20190414,43,0
11102,156831,20190415,92,0
11102,156831,20190416,97,0
11102,156831,20190417,129,0
11102,156831,20190418,138,0
11102,156831,20190419,142,0
11102,156831,20190420,149,0
11102,156831,20190421,149,0
11102,156831,20190422,152,0
11102,156831,20190423,152,0
11102,156831,20190424,139,0
11102,156831,20190425,114,0
11102,156831,20190426,89,0
11102,156831,20190427,84,0
11102,156831,20190428,102,0
11102,156831,20190429,106,0
11102,156831,20190430,108,0
11102,156831,20190501,118,0
11102,156831,20190502,111,0
11102,156831,20190503,89,0
11102,156831,20190504,75,0
11102,156831,20190505,68,0
11102,156831,20190506,86,0
11102,156831,20190507,88,0
11102,156831,20190508,88,0
11102,156831,20190509,84,0
11102,156831,20190510,93,0
11102,156831,20190511,78,0
11102,156831,20190512,109,0
11102,156831,20190513,106,0
11102,156831,20190514,143,0
11102,156831,20190515,148,0
11102,156831,20190516,133,0
11102,156831,20190517,149,0
11102,156831,20190518,131,0
11102,156831,20190519,118,0
11102,156831,20190520,128,0
11102,156831,20190521,126,0
11102,156831,20190522,120,0
11102,156831,20190523,121,0
11102,156831,20190524,132,0
11102,156831,20190525,124,0
11102,156831,20190526,141,0
11102,156831,20190527,134,0
11102,156831,20190528,128,0
11102,156831,20190529,114,0
11102,156831,20190530,147,0
11102,156831,20190531,159,0
11102,156831,20190601,154,0
11102,156831,20190602,156,0
11102,156831,20190603,141,0
11102,156831,20190604,139,0
11102,156831,20190605,123,0
11102,156831,20190606,107,0
11102,156831,20190607,119,0
11102,156831,20190608,124,0
11102,156831,20190609,133,0
11102,156831,20190610,114,0
11102,156831,20190611,124,0
11102,156831,20190612,120,0
11102,156831,20190613,115,0
11102,156831,20190614,123,0
11102,156831,20190615,139,0
11102,156831,20190616,141,0
11102,156831,20190617,152,0
11102,156831,20190618,140,0
11102,156831,20190619,140,0
11102,156831,20190620,141,0
11102,156831,20190621,142,0
11102,156831,20190622,134,0
11102,156831,20190623,176,0
11102,156831,20190624,172,0
11102,156831,20190625,171,0
11102,156831,20190626,169,0
11102,156831,20190627,171,0
11102,156831,20190628,191,0
11102,156831,20190629,203,0
11102,156831,20190630,178,0
11102,156831,20190701,161,0
11102,156831,20190702,160,0
11102,156831,20190703,134,0
11102,156831,20190704,164,0
11102,156831,20190705,170,0
11102,156831,20190706,162,0
11102,156831,20190707,147,0
11102,156831,20190708,158,0
11102,156831,20190709,166,0
11102,156831,20190710,171,0
11102,156831,20190711,184,0
11102,156831,20190712,174,0
11102,156831,20190713,173,0
11102,156831,20190714,166,0
11102,156831,20190715,171,0
11102,156831,20190716,172,0
11102,156831,20190717,164,0
11102,156831,20190718,174,0
11102,156831,20190719,167,0
11102,156831,20190720,168,0
11102,156831,20190721,181,0
11102,156831,20190722,194,0
11102,156831,20190723,221,0
11102,156831,20190724,221,0
11102,156831,20190725,246,0
11102,156831,20190726,190,0
11102,156831,20190727,164,0
11102,156831,20190728,162,0
11102,156831,20190729,178,0
11102,156831,20190730,188,0
11102,156831,20190731,189,0
11102,156831,20190801,189,0
11102,156831,20190802,174,0
11102,156831,20190803,192,0
11102,156831,20190804,202,0
11102,156831,20190805,178,0
11102,156831,20190806,183,0
11102,156831,20190807,169,0
11102,156831,20190808,181,0
11102,156831,20190809,195,0
11102,156831,20190810,181,0
11102,156831,20190811,152,0
11102,156831,20190812,150,0
11102,156831,20190813,152,0
11102,156831,20190814,147,0
11102,156831,20190815,161,0
11102,156831,20190816,157,0
11102,156831,20190817,170,0
11102,156831,20190818,164,0
11102,156831,20190819,164,0
11102,156831,20190820,161,0
11102,156831,20190821,164,0
11102,156831,20190822,168,0
11102,156831,20190823,187,0
11102,156831,20190824,195,0
11102,156831,20190825,219,0
11102,156831,20190826,166,0
11102,156831,20190827,159,0
11102,156831,20190828,158,0
11102,156831,20190829,158,0
11102,156831,20190830,188,0
11102,156831,20190831,164,0
11102,156831,20190901,149,0
11102,156831,20190902,147,0
11102,156831,20190903,163,0
11102,156831,20190904,144,0
11102,156831,20190905,139,0
11102,156831,20190906,151,0
11102,156831,20190907,147,0
11102,156831,20190908,108,0
11102,156831,20190909,130,0
11102,156831,20190910,144,0
11102,156831,20190911,156,0
11102,156831,20190912,156,0
11102,156831,20190913,132,0
11102,156831,20190914,120,0
11102,156831,20190915,147,0
11102,156831,20190916,127,0
11102,156831,20190917,143,0
11102,156831,20190918,106,0
11102,156831,20190919,126,0
11102,156831,20190920,150,0
11102,156831,20190921,167,0
11102,156831,20190922,164,0
11102,156831,20190923,158,0
11102,156831,20190924,154,0
11102,156831,20190925,145,0
11102,156831,20190926,157,0
11102,156831,20190927,135,0
11102,156831,20190928,142,0
11102,156831,20190929,131,0
11102,156831,20190930,139,0
11102,156831,20191001,118,0
11102,156831,20191002,76,0
11102,156831,20191003,85,0
11102,156831,20191004,111,0
11102,156831,20191005,118,0
11102,156831,20191006,132,0
11102,156831,20191007,120,0
11102,156831,20191008,134,0
11102,156831,20191009,124,0
11102,156831,20191010,131,0
11102,156831,20191011,133,0
11102,156831,20191012,132,0
11102,156831,20191013,100,0
11102,156831,20191014,107,0
11102,156831,20191015,115,0
11102,156831,20191016,114,0
11102,156831,20191017,102,0
11102,156831,20191018,94,0
11102,156831,20191019,98,0
11102,156831,20191020,95,0
11102,156831,20191021,102,0
11102,156831,20191022,102,0
11102,156831,20191023,101,0
11102,156831,20191024,113,0
11102,156831,20191025,71,0
11102,156831,20191026,80,0
11102,156831,20191027,88,0
11102,156831,20191028,38,0
11102,156831,20191029,47,0
11102,156831,20191030,76,0
11102,156831,20191031,72,0
11102,156831,20191101,94,0
11102,156831,20191102,88,0
11102,156831,20191103,63,0
11102,156831,20191104,70,0
11102,156831,20191105,97,0
11102,156831,20191106,52,0
11102,156831,20191107,65,0
11102,156831,20191108,62,0
11102,156831,20191109,26,0
11102,156831,20191110,52,0
11102,156831,20191111,62,0
11102,156831,20191112,82,0
11102,156831,20191113,48,0
11102,156831,20191114,52,0
11102,156831,20191115,72,0
11102,156831,20191116,76,0
11102,156831,20191117,72,0
11102,156831,20191118,49,0
11102,156831,20191119,17,0
11102,156831,20191120,38,0
11102,156831,20191121,45,0
11102,156831,20191122,68,0
11102,156831,20191123,81,0
11102,156831,20191124,89,0
11102,156831,20191125,94,0
11102,156831,20191126,102,0
11102,156831,20191127,82,0
11102,156831,20191128,83,0
11102,156831,20191129,29,0
11102,156831,20191130,16,0
11102,156831,20191201,22,0
11102,156831,20191202,19,0
11102,156831,20191203,45,0
11102,156831,20191204,49,0
11102,156831,20191205,70,0
11102,156831,20191206,98,0
11102,156831,20191207,98,0
11102,156831,20191208,84,0
11102,156831,20191209,75,0
11102,156831,20191210,60,0
11102,156831,20191211,58,0
11102,156831,20191212,51,0
11102,156831,20191213,57,0
11102,156831,20191214,60,0
11102,156831,20191215,48,0
11102,156831,20191216,52,0
11102,156831,20191217,25,0
11102,156831,20191218,49,0
11102,156831,20191219,60,0
11102,156831,20191220,69,0
11102,156831,20191221,59,0
11102,156831,20191222,63,0
11102,156831,20191223,78,0
11102,156831,20191224,74,0
11102,156831,20191225,70,0
11102,156831,20191226,45,0
11102,156831,20191227,58,0
11102,156831,20191228,72,0
11102,156831,20191229,84,0
11102,156831,20191230,53,0
11102,156831,20191231,40,0
11102,156831,20200101,-9999,9
11102,156831,20200102,-9999,9
11102,156831,20200103,-9999,9
11102,156831,20200104,-9999,9
11102,156831,20200105,-9999,9
11102,156831,20200106,-9999,9
11102,156831,20200107,-9999,9
11102,156831,20200108,-9999,9
11102,156831,20200109,-9999,9
11102,156831,20200110,-9999,9
11102,156831,20200111,-9999,9
11102,156831,20200112,-9999,9
11102,156831,20200113,-9999,9
11102,156831,20200114,-9999,9
11102,156831,20200115,-9999,9
11102,156831,20200116,-9999,9
11102,156831,20200117,-9999,9
11102,156831,20200118,-9999,9
11102,156831,20200119,-9999,9
11102,156831,20200120,-9999,9
11102,156831,20200121,-9999,9
11102,156831,20200122,-9999,9
11102,156831,20200123,-9999,9
11102,156831,20200124,-9999,9
11102,156831,20200125,-9999,9
11102,156831,20200126,-9999,9
11102,156831,20200127,-9999,9
11102,156831,20200128,-9999,9
11102,156831,20200129,-9999,9
11102,156831,20200130,-9999,9
11102,156831,20200131,-9999,9
11102,156831,20200201,-9999,9
11102,156831,20200202,-9999,9
11102,156831,20200203,-9999,9
11102,156831,20200204,-9999,9
11102,156831,20200205,-9999,9
11102,156831,20200206,-9999,9
11102,156831,20200207,-9999,9
11102,156831,20200208,-9999,9
11102,156831,20200209,-9999,9
11102,156831,20200210,-9999,9
11102,156831,20200211,-9999,9
11102,156831,20200212,-9999,9
11102,156831,20200213,-9999,9
11102,156831,20200214,-9999,9
11102,156831,20200215,-9999,9
11102,156831,20200216,-9999,9
11102,156831,20200217,-9999,9
11102,156831,20200218,-9999,9
11102,156831,20200219,-9999,9
11102,156831,20200220,-9999,9
11102,156831,20200221,-9999,9
11102,156831,20200222,-9999,9
11102,156831,20200223,-9999,9
11102,156831,20200224,-9999,9
11102,156831,20200225,-9999,9
11102,156831,20200226,-9999,9
11102,156831,20200227,-9999,9
11102,156831,20200228,-9999,9
11102,156831,20200229,-9999,9
11102,156831,20200301,-9999,9
11102,156831,20200302,-9999,9
11102,156831,20200303,-9999,9
11102,156831,20200304,-9999,9
11102,156831,20200305,-9999,9
11102,156831,20200306,-9999,9
11102,156831,20200307,-9999,9
11102,156831,20200308,-9999,9
11102,156831,20200309,-9999,9
11102,156831,20200310,-9999,9
11102,156831,20200311,-9999,9
11102,156831,20200312,-9999,9
11102,156831,20200313,-9999,9
11102,156831,20200314,-9999,9
11102,156831,20200315,-9999,9
11102,156831,20200316,-9999,9
11102,156831,20200317,-9999,9
11102,156831,20200318,-9999,9
11102,156831,20200319,-9999,9
11102,156831,20200320,-9999,9
11102,156831,20200321,-9999,9
11102,156831,20200322,-9999,9
11102,156831,20200323,-9999,9
11102,156831,20200324,-9999,9
11102,156831,20200325,-9999,9
11102,156831,20200326,-9999,9
11102,156831,20200327,-9999,9
11102,156831,20200328,-9999,9
11102,156831,20200329,-9999,9
11102,156831,20200330,-9999,9
11102,156831,20200331,-9999,9
11102,156831,20200401,-9999,9
11102,156831,20200402,-9999,9
11102,156831,20200403,-9999,9
11102,156831,20200404,-9999,9
11102,156831,20200405,-9999,9
11102,156831,20200406,-9999,9
11102,156831,20200407,-9999,9
11102,156831,20200408,-9999,9
11102,156831,20200409,-9999,9
11102,156831,20200410,-9999,9
11102,156831,20200411,-9999,9
11102,156831,20200412,-9999,9
11102,156831,20200413,-9999,9
11102,156831,20200414,-9999,9
11102,156831,20200415,-9999,9
11102,156831,20200416,-9999,9
11102,156831,20200417,-9999,9
11102,156831,20200418,-9999,9
11102,156831,20200419,-9999,9
11102,156831,20200420,-9999,9
11102,156831,20200421,-9999,9
11102,156831,20200422,-9999,9
11102,156831,20200423,-9999,9
11102,156831,20200424,-9999,9
11102,156831,20200425,-9999,9
11102,156831,20200426,-9999,9
11102,156831,20200427,-9999,9
11102,156831,20200428,-9999,9
11102,156831,20200429,-9999,9
11102,156831,20200430,-9999,9
11102,156831,20200501,-9999,9
11102,156831,20200502,-9999,9
11102,156831,20200503,-9999,9
11102,156831,20200504,-9999,9
11102,156831,20200505,-9999,9
11102,156831,20200506,-9999,9
11102,156831,20200507,-9999,9
11102,156831,20200508,-9999,9
11102,156831,20200509,-9999,9
11102,156831,20200510,-9999,9
11102,156831,20200511,-9999,9
11102,156831,20200512,-9999,9
11102,156831,20200513,-9999,9
11102,156831,20200514,-9999,9
11102,156831,20200515,-9999,9
11102,156831,20200516,-9999,9
11102,156831,20200517,-9999,9
11102,156831,20200518,-9999,9
11102,156831,20200519,-9999,9
11102,156831,20200520,-9999,9
11102,156831,20200521,-9999,9
11102,156831,20200522,-9999,9
11102,156831,20200523,-9999,9
11102,156831,20200524,-9999,9
11102,156831,20200525,-9999,9
11102,156831,20200526,-9999,9
11102,156831,20200527,-9999,9
11102,156831,20200528,-9999,9
11102,156831,20200529,-9999,9
11102,156831,20200530,-9999,9
11102,156831,20200531,-9999,9
11102,156831,20200601,-9999,9
11102,156831,20200602,-9999,9
11102,156831,20200603,-9999,9
11102,156831,20200604,-9999,9
11102,156831,20200605,-9999,9
11102,156831,20200606,-9999,9
11102,156831,20200607,-9999,9
11102,156831,20200608,-9999,9
11102,156831,20200609,-9999,9
11102,156831,20200610,-9999,9
11102,156831,20200611,-9999,9
11102,156831,20200612,-9999,9
11102,156831,20200613,-9999,9
11102,156831,20200614,-9999,9
11102,156831,20200615,-9999,9
11102,156831,20200616,-9999,9
11102,156831,20200617,-9999,9
11102,156831,20200618,-9999,9
11102,156831,20200619,-9999,9
11102,156831,20200620,-9999,9
11102,156831,20200621,-9999,9
11102,156831,20200622,-9999,9
11102,156831,20200623,-9999,9
11102,156831,20200624,-9999,9
11102,156831,20200625,-9999,9
11102,156831,20200626,-9999,9
11102,156831,20200627,-9999,9
11102,156831,20200628,-9999,9
11102,156831,20200629,-9999,9
11102,156831,20200630,-9999,9
11102,156831,20200701,-9999,9
11102,156831,20200702,-9999,9
11102,156831,20200703,-9999,9
11102,156831,20200704,-9999,9
11102,156831,20200705,-9999,9
11102,156831,20200706,-9999,9
11102,156831,20200707,-9999,9
11102,156831,20200708,-9999,9
11102,156831,20200709,-9999,9
11102,156831,20200710,-9999,9
11102,156831,20200711,-9999,9
11102,156831,20200712,-9999,9
11102,156831,20200713,-9999,9
11102,156831,20200714,-9999,9
11102,156831,20200715,-9999,9
11102,156831,20200716,-9999,9
11102,156831,20200717,-9999,9
11102,156831,20200718,-9999,9
11102,156831,20200719,-9999,9
11102,156831,20200720,-9999,9
11102,156831,20200721,-9999,9
11102,156831,20200722,-9999,9
11102,156831,20200723,-9999,9
11102,156831,20200724,-9999,9
11102,156831,20200725,-9999,9
11102,156831,20200726,-9999,9
11102,156831,20200727,-9999,9
11102,156831,20200728,-9999,9
11102,156831,20200729,-9999,9
11102,156831,20200730,-9999,9
11102,156831,20200731,-9999,9
11102,156831,20200801,-9999,9
11102,156831,20200802,-9999,9
11102,156831,20200803,-9999,9
11102,156831,20200804,-9999,9
11102,156831,20200805,-9999,9
11102,156831,20200806,-9999,9
11102,156831,20200807,-9999,9
11102,156831,20200808,-9999,9
11102,156831,20200809,-9999,9
11102,156831,20200810,-9999,9
11102,156831,20200811,-9999,9
11102,156831,20200812,-9999,9
11102,156831,20200813,-9999,9
11102,156831,20200814,-9999,9
11102,156831,20200815,-9999,9
11102,156831,20200816,-9999,9
11102,156831,20200817,-9999,9
11102,156831,20200818,-9999,9
11102,156831,20200819,-9999,9
11102,156831,20200820,-9999,9
11102,156831,20200821,-9999,9
11102,156831,20200822,-9999,9
11102,156831,20200823,-9999,9
11102,156831,20200824,-9999,9
11102,156831,20200825,-9999,9
11102,156831,20200826,-9999,9
11102,156831,20200827,-9999,9
11102,156831,20200828,-9999,9
11102,156831,20200829,-9999,9
11102,156831,20200830,-9999,9
11102,156831,20200831,-9999,9
11102,156831,20200901,-9999,9
11102,156831,20200902,-9999,9
11102,156831,20200903,-9999,9
11102,156831,20200904,-9999,9
11102,156831,20200905,-9999,9
11102,156831,20200906,-9999,9
11102,156831,20200907,-9999,9
11102,156831,20200908,-9999,9
11102,156831,20200909,-9999,9
11102,156831,20200910,-9999,9
11102,156831,20200911,-9999,9
11102,156831,20200912,-9999,9
11102,156831,20200913,-9999,9
11102,156831,20200914,-9999,9
11102,156831,20200915,-9999,9
11102,156831,20200916,-9999,9
11102,156831,20200917,-9999,9
11102,156831,20200918,-9999,9
11102,156831,20200919,-9999,9
11102,156831,20200920,-9999,9
11102,156831,20200921,-9999,9
11102,156831,20200922,-9999,9
11102,156831,20200923,-9999,9
11102,156831,20200924,-9999,9
11102,156831,20200925,-9999,9
11102,156831,20200926,-9999,9
11102,156831,20200927,-9999,9
11102,156831,20200928,-9999,9
11102,156831,20200929,-9999,9
11102,156831,20200930,-9999,9
11102,156831,20201001,-9999,9
11102,156831,20201002,-9999,9
11102,156831,20201003,-9999,9
11102,156831,20201004,-9999,9
11102,156831,20201005,-9999,9
11102,156831,20201006,-9999,9
11102,156831,20201007,-9999,9
11102,156831,20201008,-9999,9
11102,156831,20201009,-9999,9
11102,156831,20201010,-9999,9
11102,156831,20201011,-9999,9
11102,156831,20201012,-9999,9
11102,156831,20201013,-9999,9
11102,156831,20201014,-9999,9
11102,156831,20201015,-9999,9
11102,156831,20201016,-9999,9
11102,156831,20201017,-9999,9
11102,156831,20201018,-9999,9
11102,156831,20201019,-9999,9
11102,156831,20201020,-9999,9
11102,156831,20201021,-9999,9
11102,156831,20201022,-9999,9
11102,156831,20201023,-9999,9
11102,156831,20201024,-9999,9
11102,156831,20201025,-9999,9
11102,156831,20201026,-9999,9
11102,156831,20201027,-9999,9
11102,156831,20201028,-9999,9
11102,156831,20201029,-9999,9
11102,156831,20201030,-9999,9
11102,156831,20201031,-9999,9
11102,156831,20201101,-9999,9
11102,156831,20201102,-9999,9
11102,156831,20201103,-9999,9
11102,156831,20201104,-9999,9
11102,156831,20201105,-9999,9
11102,156831,20201106,-9999,9
11102,156831,20201107,-9999,9
11102,156831,20201108,-9999,9
11102,156831,20201109,-9999,9
11102,156831,20201110,-9999,9
11102,156831,20201111,-9999,9
11102,156831,20201112,-9999,9
11102,156831,20201113,-9999,9
11102,156831,20201114,-9999,9
11102,156831,20201115,-9999,9
11102,156831,20201116,-9999,9
11102,156831,20201117,-9999,9
11102,156831,20201118,-9999,9
11102,156831,20201119,-9999,9
11102,156831,20201120,-9999,9
11102,156831,20201121,-9999,9
11102,156831,20201122,-9999,9
11102,156831,20201123,-9999,9
11102,156831,20201124,-9999,9
11102,156831,20201125,-9999,9
11102,156831,20201126,-9999,9
11102,156831,20201127,-9999,9
11102,156831,20201128,-9999,9
11102,156831,20201129,-9999,9
11102,156831,20201130,-9999,9
11102,156831,20201201,-9999,9
11102,156831,20201202,-9999,9
11102,156831,20201203,-9999,9
11102,156831,20201204,-9999,9
11102,156831,20201205,-9999,9
11102,156831,20201206,-9999,9
11102,156831,20201207,-9999,9
11102,156831,20201208,-9999,9
11102,156831,20201209,-9999,9
11102,156831,20201210,-9999,9
11102,156831,20201211,-9999,9
11102,156831,20201212,-9999,9
11102,156831,20201213,-9999,9
11102,156831,20201214,-9999,9
11102,156831,20201215,-9999,9
11102,156831,20201216,-9999,9
11102,156831,20201217,-9999,9
11102,156831,20201218,-9999,9
11102,156831,20201219,-9999,9
11102,156831,20201220,-9999,9
11102,156831,20201221,-9999,9
11102,156831,20201222,-9999,9
11102,156831,20201223,-9999,9
11102,156831,20201224,-9999,9
11102,156831,20201225,-9999,9
11102,156831,20201226,-9999,9
11102,156831,20201227,-9999,9
11102,156831,20201228,-9999,9
11102,156831,20201229,-9999,9
11102,156831,20201230,-9999,9
11102,156831,20201231,-9999,9
11102,156831,20210101,-9999,9
11102,156831,20210102,-9999,9
11102,156831,20210103,-9999,9
11102,156831,20210104,-9999,9
11102,156831,20210105,-9999,9
11102,156831,20210106,-9999,9
11102,156831,20210107,-9999,9
11102,156831,20210108,-9999,9
11102,156831,20210109,-9999,9
11102,156831,20210110,-9999,9
11102,156831,20210111,-9999,9
11102,156831,20210112,-9999,9
11102,156831,20210113,-9999,9
11102,156831,20210114,-9999,9
