,confirmados_novos,recuperados,total_testes,testes_pcr,tests_per_case_Australia,new_deaths_Canada,icu_patients_per_million_Canada,hosp_patients_Canada,icu_patients_per_million_Cyprus,new_deaths_Denmark,new_deaths_per_million_Denmark,icu_patients_Denmark,icu_patients_per_million_Denmark,hosp_patients_Denmark,hosp_patients_per_million_Denmark,new_cases_Dominican Republic,new_cases_per_million_Dominican Republic,new_tests_Dominican Republic,new_deaths_per_million_Georgia,new_deaths_Germany,new_deaths_per_million_Germany,icu_patients_Germany,icu_patients_per_million_Germany,new_deaths_Ireland,new_deaths_per_million_Ireland,icu_patients_Ireland,icu_patients_per_million_Ireland,hosp_patients_Ireland,hosp_patients_per_million_Ireland,new_tests_Ireland,new_tests_per_thousand_Ireland,new_cases_Japan,new_cases_per_million_Japan,new_tests_per_thousand_Japan,new_cases_Latvia,new_deaths_Latvia,new_cases_per_million_Latvia,new_deaths_per_million_Latvia,hosp_patients_Latvia,hosp_patients_per_million_Latvia,positive_rate_Latvia,new_deaths_Lithuania,positive_rate_Lithuania,positive_rate_Malta,new_cases_Mexico,new_deaths_Mexico,new_cases_per_million_Mexico,new_deaths_per_million_Mexico,new_tests_per_thousand_Mexico,new_cases_Monaco,new_cases_per_million_Montenegro,new_cases_Mozambique,new_cases_per_million_Mozambique,new_tests_Mozambique,new_tests_per_thousand_Mozambique,positive_rate_Mozambique,new_cases_Portugal,new_deaths_Portugal,new_cases_per_million_Portugal,new_deaths_per_million_Portugal,icu_patients_Portugal,icu_patients_per_million_Portugal,hosp_patients_Portugal,new_tests_per_thousand_Portugal,positive_rate_Portugal,new_cases_Russia,new_deaths_Russia,new_cases_per_million_Russia,new_cases_per_million_Slovakia,new_deaths_per_million_Slovakia,hosp_patients_Slovakia,hosp_patients_per_million_Slovakia,new_cases_Slovenia,new_deaths_per_million_Slovenia,icu_patients_Slovenia,icu_patients_per_million_Slovenia,hosp_patients_Slovenia,positive_rate_Slovenia,icu_patients_per_million_Spain,hosp_patients_Spain,positive_rate_Sweden,new_cases_United Arab Emirates,new_cases_per_million_United Arab Emirates,positive_rate_United Arab Emirates,new_vaccinations_United Arab Emirates,new_cases_United Kingdom,new_deaths_United Kingdom,new_cases_per_million_United Kingdom,new_deaths_per_million_United Kingdom,icu_patients_United Kingdom,icu_patients_per_million_United Kingdom,hosp_patients_United Kingdom,hosp_patients_per_million_United Kingdom,new_cases_United States,new_deaths_United States,new_cases_per_million_United States,new_deaths_per_million_United States,icu_patients_United States,icu_patients_per_million_United States,hosp_patients_United States,new_tests_United States
2020-07-30,255.0,265.0,14738.0,14738.0,134.4,13.0,1.961,411.0,0.0,1.0,0.173,3.0,0.518,18.0,3.108,1733.0,159.754,4815.0,0.0,9.0,0.107,260.0,3.103,-1.0,-0.203,4.0,0.81,6.0,1.215,4383.0,0.888,1762.0,13.931,0.156,4.0,0.0,2.121,0.0,5.0,2.651,0.002,0.0,0.011,0.015,7730.0,639.0,59.954,4.956,0.119,0.0,0.0,60.0,1.92,949.0,0.03,0.037,255.0,2.0,25.008,0.196,42.0,4.119,403.0,1.445,0.016,5484.0,128.0,37.579,3.663,0.0,12.0,2.198,24.0,0.0,5.0,2.405,22.0,0.019,0.0,0.0,0.025,302.0,30.535,0.006,0.0,847.0,0.0,12.477,0.0,84.0,1.237,1313.0,19.341,67466.0,1231.0,203.823,3.719,14545.0,43.942,46601.0,1036073.0
2020-07-31,204.0,343.0,15411.0,15411.0,132.3,6.0,1.961,379.0,0.0,0.0,0.0,3.0,0.518,18.0,3.108,1734.0,159.847,4115.0,0.0,3.0,0.036,259.0,3.091,0.0,0.0,4.0,0.81,6.0,1.215,3856.0,0.781,1090.0,8.618,0.137,3.0,1.0,1.59,0.53,4.0,2.121,0.003,0.0,0.009,0.014,8458.0,688.0,65.6,5.336,0.111,0.0,90.755,56.0,1.792,1570.0,0.05,0.04,204.0,8.0,20.006,0.785,41.0,4.021,381.0,1.511,0.014,5468.0,161.0,37.469,4.945,0.183,10.0,1.832,17.0,0.962,5.0,2.405,24.0,0.02,0.0,0.0,0.025,283.0,28.614,0.006,0.0,883.0,20.0,13.007,0.295,86.0,1.267,1265.0,18.634,68712.0,1235.0,207.587,3.731,14504.0,43.818,45978.0,989951.0
2020-08-01,238.0,300.0,12150.0,12150.0,128.2,4.0,1.961,366.0,0.0,0.0,0.0,2.0,0.345,16.0,2.762,1766.0,162.796,2558.0,0.0,7.0,0.084,255.0,3.044,0.0,0.0,4.0,0.81,8.0,1.62,3306.0,0.67,1570.0,12.413,0.076,7.0,0.0,3.711,0.0,4.0,2.121,0.003,0.0,0.009,0.016,9556.0,784.0,74.116,6.081,0.057,0.0,199.025,43.0,1.376,1181.0,0.038,0.039,238.0,2.0,23.341,0.196,40.0,3.923,375.0,1.192,0.014,5429.0,95.0,37.202,8.242,0.0,10.0,1.832,15.0,0.0,5.0,2.405,22.0,0.019,0.0,0.0,0.029,254.0,25.681,0.006,0.0,769.0,13.0,11.328,0.191,92.0,1.355,1289.0,18.988,56201.0,1093.0,169.79,3.302,14274.0,43.124,50168.0,790329.0
2020-08-02,153.0,201.0,7120.0,7120.0,121.6,3.0,1.987,358.0,0.0,0.0,0.0,2.0,0.345,20.0,3.453,828.0,76.328,1685.0,0.0,0.0,0.0,267.0,3.187,0.0,0.0,4.0,0.81,10.0,2.025,3131.0,0.634,1312.0,10.373,0.084,5.0,0.0,2.651,0.0,4.0,2.121,0.002,0.0,0.008,0.015,4853.0,274.0,37.64,2.125,0.035,0.0,95.532,39.0,1.248,731.0,0.023,0.038,153.0,1.0,15.005,0.098,41.0,4.021,378.0,0.698,0.013,5387.0,70.0,36.914,1.282,0.0,10.0,1.832,9.0,0.481,2.0,0.962,22.0,0.018,0.0,0.0,0.029,239.0,24.165,0.006,0.0,747.0,5.0,11.004,0.074,85.0,1.252,1253.0,18.457,45568.0,437.0,137.667,1.32,13966.0,42.193,50164.0,622512.0
2020-08-03,106.0,127.0,14320.0,14320.0,116.7,3.0,1.961,359.0,0.0,1.0,0.173,2.0,0.345,24.0,4.144,874.0,80.569,5172.0,0.0,0.0,0.0,263.0,3.139,0.0,0.0,5.0,1.013,10.0,2.025,3041.0,0.616,983.0,7.772,0.204,3.0,0.0,1.59,0.0,6.0,3.181,0.003,0.0,0.008,0.016,4767.0,266.0,36.973,2.063,0.115,1.0,68.465,27.0,0.864,831.0,0.027,0.039,106.0,0.0,10.396,0.0,42.0,4.119,390.0,1.404,0.013,5364.0,79.0,36.756,1.832,0.0,10.0,1.832,1.0,0.962,1.0,0.481,20.0,0.017,0.0,0.0,0.031,164.0,16.582,0.006,0.0,942.0,1.0,13.876,0.015,77.0,1.134,1250.0,18.413,45501.0,582.0,137.464,1.758,14217.0,42.951,45351.0,774963.0
2020-08-04,112.0,207.0,17290.0,17290.0,113.6,8.0,2.305,363.0,0.0,0.0,0.0,3.0,0.518,24.0,4.144,1178.0,108.592,4734.0,0.0,9.0,0.107,258.0,3.079,0.0,0.0,5.0,1.013,14.0,2.835,1991.0,0.403,1248.0,9.867,0.148,3.0,0.0,1.59,0.0,6.0,3.181,0.003,0.0,0.007,0.017,6148.0,857.0,47.684,6.647,0.119,2.0,95.532,56.0,1.792,1900.0,0.061,0.037,112.0,1.0,10.984,0.098,44.0,4.315,401.0,1.696,0.013,5121.0,144.0,35.091,2.564,0.0,12.0,2.198,9.0,0.481,2.0,0.962,22.0,0.018,0.0,0.0,0.032,189.0,19.109,0.006,0.0,675.0,18.0,9.943,0.265,76.0,1.12,1215.0,17.898,58774.0,1282.0,177.564,3.873,14101.0,42.601,45135.0,882177.0
2020-08-05,167.0,247.0,17160.0,17160.0,126.3,6.0,2.332,341.0,0.0,0.0,0.0,2.0,0.345,23.0,3.971,1365.0,125.831,3491.0,0.0,16.0,0.191,238.0,2.841,0.0,0.0,6.0,1.215,17.0,3.443,3761.0,0.762,1339.0,10.587,0.314,8.0,0.0,4.241,0.0,6.0,3.181,0.003,1.0,0.006,0.019,6139.0,829.0,47.614,6.43,0.116,2.0,79.61,50.0,1.6,1352.0,0.043,0.039,167.0,1.0,16.378,0.098,41.0,4.021,384.0,1.683,0.013,5186.0,138.0,35.537,8.975,0.0,12.0,2.198,18.0,0.481,3.0,1.443,22.0,0.017,0.0,0.0,0.034,254.0,25.681,0.006,0.0,906.0,14.0,13.346,0.206,73.0,1.075,1199.0,17.662,54466.0,1439.0,164.549,4.347,14027.0,42.377,44605.0,964032.0
2020-08-06,213.0,275.0,14573.0,14573.0,138.8,6.0,2.199,346.0,0.0,1.0,0.173,2.0,0.345,24.0,4.144,876.0,80.753,4202.0,0.0,2.0,0.024,236.0,2.817,5.0,1.013,5.0,1.013,10.0,2.025,4833.0,0.979,1481.0,11.71,0.174,18.0,0.0,9.543,0.0,6.0,3.181,0.004,0.0,0.007,0.012,6590.0,819.0,51.112,6.352,0.111,0.0,109.862,41.0,1.312,1426.0,0.046,0.035,213.0,3.0,20.889,0.294,42.0,4.119,369.0,1.429,0.012,5239.0,114.0,35.9,11.539,0.0,14.0,2.564,15.0,0.481,3.0,1.443,24.0,0.016,0.0,0.0,0.036,239.0,24.165,0.006,0.0,964.0,18.0,14.2,0.265,69.0,1.016,1154.0,16.999,59349.0,1245.0,179.301,3.761,13858.0,41.867,43802.0,988277.0
2020-08-07,290.0,247.0,14943.0,14943.0,142.8,5.0,1.59,328.0,0.0,0.0,0.0,2.0,0.345,25.0,4.316,1173.0,108.131,4139.0,0.0,14.0,0.167,226.0,2.697,4.0,0.81,5.0,1.013,11.0,2.228,4980.0,1.009,1597.0,12.627,0.179,6.0,0.0,3.181,0.0,5.0,2.651,0.004,0.0,0.007,0.015,6717.0,794.0,52.097,6.158,0.111,3.0,109.862,93.0,2.975,1391.0,0.045,0.04,290.0,3.0,28.441,0.294,36.0,3.531,356.0,1.465,0.013,5191.0,119.0,35.571,7.876,0.366,24.0,4.396,10.0,0.0,4.0,1.924,24.0,0.016,0.0,0.0,0.038,216.0,21.839,0.005,0.0,900.0,12.0,13.258,0.177,67.0,0.987,1093.0,16.101,59303.0,1237.0,179.162,3.737,13734.0,41.492,43124.0,1015114.0
2020-08-08,186.0,277.0,10798.0,10798.0,143.3,4.0,1.696,314.0,0.0,0.0,0.0,2.0,0.345,21.0,3.626,1069.0,98.544,3772.0,0.0,6.0,0.072,228.0,2.721,0.0,0.0,6.0,1.215,12.0,2.43,4880.0,0.988,1578.0,12.477,0.108,7.0,0.0,3.711,0.0,7.0,3.711,0.004,0.0,0.007,0.016,6495.0,695.0,50.375,5.39,0.054,3.0,62.096,28.0,0.896,861.0,0.028,0.039,186.0,4.0,18.241,0.392,33.0,3.236,357.0,1.059,0.013,5185.0,129.0,35.53,7.876,0.0,26.0,4.762,14.0,0.481,3.0,1.443,22.0,0.014,0.0,0.0,0.037,239.0,24.165,0.005,0.0,765.0,3.0,11.269,0.044,62.0,0.913,1026.0,15.114,54134.0,1078.0,163.546,3.257,13357.0,40.353,41579.0,815601.0
2020-08-09,131.0,147.0,8381.0,8381.0,166.0,3.0,2.067,311.0,0.0,0.0,0.0,2.0,0.345,20.0,3.453,954.0,87.943,3453.0,0.0,1.0,0.012,234.0,2.793,0.0,0.0,6.0,1.215,13.0,2.633,4107.0,0.832,1440.0,11.386,0.105,2.0,0.0,1.06,0.0,7.0,3.711,0.004,0.0,0.008,0.019,4376.0,292.0,33.94,2.265,0.034,2.0,47.766,28.0,0.896,1283.0,0.041,0.036,131.0,6.0,12.847,0.588,33.0,3.236,366.0,0.822,0.012,5155.0,76.0,35.324,5.495,0.0,27.0,4.945,2.0,0.481,3.0,1.443,24.0,0.015,0.0,0.0,0.038,225.0,22.749,0.005,0.0,1113.0,5.0,16.395,0.074,65.0,0.957,982.0,14.465,45769.0,524.0,138.274,1.583,13117.0,39.628,41382.0,626715.0
2020-08-10,157.0,89.0,13077.0,13077.0,178.2,7.0,1.881,302.0,0.0,3.0,0.518,2.0,0.345,23.0,3.971,767.0,70.705,2642.0,0.0,1.0,0.012,227.0,2.709,0.0,0.0,7.0,1.418,12.0,2.43,3874.0,0.785,835.0,6.602,0.051,0.0,0.0,0.0,0.0,8.0,4.241,0.004,0.0,0.008,0.02,5558.0,705.0,43.108,5.468,0.118,0.0,124.192,142.0,4.543,1773.0,0.057,0.044,157.0,3.0,15.397,0.294,29.0,2.844,374.0,1.282,0.013,5081.0,70.0,34.817,0.549,0.0,29.0,5.312,6.0,0.481,3.0,1.443,24.0,0.016,0.0,0.0,0.038,179.0,18.098,0.004,0.0,818.0,18.0,12.05,0.265,70.0,1.031,1086.0,15.997,47606.0,635.0,143.824,1.918,13137.0,39.689,42003.0,784560.0
2020-08-11,120.0,160.0,17112.0,17112.0,185.9,6.0,1.828,286.0,0.0,1.0,0.173,2.0,0.345,20.0,3.453,595.0,54.849,4367.0,0.0,5.0,0.06,230.0,2.745,1.0,0.203,5.0,1.013,14.0,2.835,4026.0,0.815,685.0,5.416,0.26,3.0,0.0,1.59,0.0,6.0,3.181,0.003,0.0,0.009,0.02,6686.0,926.0,51.856,7.182,0.117,5.0,82.794,70.0,2.24,892.0,0.029,0.05,120.0,2.0,11.769,0.196,35.0,3.432,365.0,1.678,0.013,4892.0,130.0,33.522,2.931,0.0,38.0,6.96,17.0,0.481,2.0,0.962,23.0,0.018,0.0,0.0,0.039,262.0,26.49,0.004,0.0,1150.0,13.0,16.94,0.191,73.0,1.075,1038.0,15.29,48003.0,1020.0,145.023,3.082,13026.0,39.353,41573.0,908112.0
2020-08-12,278.0,180.0,16338.0,16338.0,198.2,5.0,1.749,273.0,0.0,0.0,0.0,1.0,0.173,16.0,2.762,1130.0,104.168,3686.0,0.0,5.0,0.06,220.0,2.626,1.0,0.203,6.0,1.215,13.0,2.633,5843.0,1.183,986.0,7.796,0.204,10.0,0.0,5.302,0.0,6.0,3.181,0.004,0.0,0.009,0.02,5858.0,737.0,45.435,5.716,0.112,3.0,103.493,78.0,2.496,1110.0,0.036,0.055,278.0,3.0,27.264,0.294,40.0,3.923,367.0,1.602,0.014,5054.0,128.0,34.632,13.737,0.0,33.0,6.044,31.0,0.0,2.0,0.962,23.0,0.021,0.0,0.0,0.039,246.0,24.873,0.004,0.0,1039.0,20.0,15.305,0.295,80.0,1.178,1003.0,14.775,56040.0,1498.0,169.304,4.526,12834.0,38.773,41760.0,1026747.0
2020-08-13,325.0,237.0,14785.0,14785.0,193.4,6.0,1.775,268.0,0.0,0.0,0.0,1.0,0.173,13.0,2.244,910.0,83.887,5104.0,0.0,4.0,0.048,223.0,2.662,0.0,0.0,6.0,1.215,12.0,2.43,7072.0,1.432,1183.0,9.354,0.167,4.0,0.0,2.121,0.0,3.0,1.59,0.002,0.0,0.009,0.022,7371.0,627.0,57.169,4.863,0.112,3.0,70.057,79.0,2.528,1018.0,0.033,0.062,325.0,6.0,31.873,0.588,39.0,3.825,358.0,1.45,0.016,5017.0,122.0,34.378,8.975,0.0,32.0,5.861,29.0,0.0,3.0,1.443,19.0,0.025,0.0,0.0,0.038,277.0,28.007,0.004,0.0,1148.0,18.0,16.911,0.265,75.0,1.105,1007.0,14.834,51316.0,1068.0,155.032,3.227,12557.0,37.936,41024.0,980029.0
2020-08-14,235.0,197.0,16313.0,16313.0,195.3,4.0,1.775,271.0,0.0,0.0,0.0,1.0,0.173,14.0,2.417,1354.0,124.817,4352.0,0.0,13.0,0.155,230.0,2.745,0.0,0.0,8.0,1.62,11.0,2.228,11337.0,2.296,1347.0,10.65,0.437,1.0,0.0,0.53,0.0,3.0,1.59,0.002,0.0,0.009,0.019,5618.0,615.0,43.573,4.77,0.11,2.0,116.231,70.0,2.24,1951.0,0.062,0.056,235.0,2.0,23.047,0.196,41.0,4.021,348.0,1.6,0.015,5016.0,114.0,34.372,11.356,0.0,32.0,5.861,37.0,0.0,3.0,1.443,18.0,0.027,0.0,0.0,0.038,330.0,33.366,0.004,0.0,1461.0,11.0,21.521,0.162,73.0,1.075,994.0,14.642,65336.0,1337.0,197.388,4.039,12476.0,37.692,39918.0,961032.0
2020-08-15,198.0,211.0,10622.0,10622.0,217.7,6.0,1.775,265.0,0.0,0.0,0.0,0.0,0.0,14.0,2.417,1057.0,97.438,4413.0,0.0,5.0,0.06,228.0,2.721,0.0,0.0,8.0,1.62,15.0,3.038,10653.0,2.157,1233.0,9.749,0.093,7.0,0.0,3.711,0.0,4.0,2.121,0.002,0.0,0.009,0.021,6345.0,635.0,49.212,4.925,0.051,0.0,47.766,83.0,2.656,1184.0,0.038,0.06,198.0,3.0,19.418,0.294,37.0,3.629,320.0,1.042,0.015,5030.0,118.0,34.468,9.891,0.0,33.0,6.044,32.0,0.0,3.0,1.443,16.0,0.029,0.0,0.0,0.037,283.0,28.614,0.004,0.0,1042.0,3.0,15.349,0.044,76.0,1.12,973.0,14.333,46951.0,1000.0,141.845,3.021,12233.0,36.957,38700.0,767735.0
2020-08-16,121.0,112.0,8020.0,8020.0,203.7,5.0,1.775,263.0,0.0,0.0,0.0,0.0,0.0,12.0,2.072,764.0,70.428,2407.0,0.0,0.0,0.0,224.0,2.674,0.0,0.0,8.0,1.62,16.0,3.24,10352.0,2.096,1023.0,8.088,0.059,7.0,0.0,3.711,0.0,4.0,2.121,0.003,0.0,0.01,0.014,4448.0,214.0,34.499,1.66,0.033,0.0,119.415,64.0,2.048,970.0,0.031,0.066,121.0,3.0,11.867,0.294,39.0,3.825,325.0,0.787,0.015,4911.0,68.0,33.652,8.609,0.0,35.0,6.411,15.0,0.0,3.0,1.443,17.0,0.03,0.0,0.0,0.036,210.0,21.233,0.004,0.0,1111.0,5.0,16.366,0.074,78.0,1.149,978.0,14.407,39212.0,618.0,118.464,1.867,11961.0,36.136,38759.0,571390.0
2020-08-17,132.0,103.0,14362.0,14362.0,202.7,2.0,1.616,245.0,0.0,0.0,0.0,1.0,0.173,16.0,2.762,428.0,39.455,2181.0,0.0,1.0,0.012,226.0,2.697,0.0,0.0,8.0,1.62,21.0,4.253,5533.0,1.121,643.0,5.084,0.204,1.0,0.0,0.53,0.0,5.0,2.651,0.003,0.0,0.01,0.017,3571.0,266.0,27.697,2.063,0.114,2.0,79.61,59.0,1.888,1293.0,0.041,0.06,132.0,1.0,12.945,0.098,39.0,3.825,336.0,1.408,0.014,4839.0,54.0,33.159,0.916,0.0,37.0,6.777,13.0,0.0,3.0,1.443,19.0,0.031,0.0,0.0,0.035,229.0,23.154,0.004,0.0,721.0,3.0,10.621,0.044,73.0,1.075,981.0,14.451,36652.0,493.0,110.73,1.489,11930.0,36.042,38979.0,676501.0
2020-08-18,214.0,136.0,18542.0,18542.0,215.1,10.0,1.643,256.0,1.142,0.0,0.0,1.0,0.173,18.0,3.108,386.0,35.583,4516.0,0.0,5.0,0.06,219.0,2.614,1.0,0.203,7.0,1.418,22.0,4.455,4339.0,0.879,919.0,7.266,0.167,0.0,1.0,0.0,0.53,5.0,2.651,0.002,0.0,0.01,0.018,5506.0,751.0,42.704,5.825,0.117,0.0,74.833,77.0,2.464,627.0,0.02,0.063,214.0,5.0,20.987,0.49,38.0,3.727,336.0,1.818,0.015,4718.0,129.0,32.33,2.747,0.0,38.0,6.96,27.0,0.0,3.0,1.443,16.0,0.033,0.0,0.0,0.033,365.0,36.904,0.004,0.0,1113.0,12.0,16.395,0.177,73.0,1.075,952.0,14.024,45033.0,1227.0,136.05,3.707,11944.0,36.084,38911.0,894998.0
2020-08-19,253.0,193.0,16820.0,16820.0,212.5,6.0,1.669,259.0,1.142,0.0,0.0,1.0,0.173,16.0,2.762,1004.0,92.552,4318.0,0.0,8.0,0.095,226.0,2.697,0.0,0.0,6.0,1.215,17.0,3.443,6192.0,1.254,1092.0,8.634,0.173,3.0,0.0,1.59,0.0,4.0,2.121,0.002,0.0,0.011,0.017,5792.0,707.0,44.923,5.483,0.111,0.0,66.872,54.0,1.728,1409.0,0.045,0.058,253.0,2.0,24.812,0.196,35.0,3.432,329.0,1.65,0.015,4790.0,115.0,32.823,18.316,0.366,40.0,7.326,37.0,0.0,3.0,1.443,17.0,0.033,0.0,0.0,0.03,435.0,43.982,0.004,0.0,831.0,17.0,12.241,0.25,70.0,1.031,924.0,13.611,47320.0,1338.0,142.96,4.042,11557.0,34.915,37996.0,1004285.0
2020-08-20,291.0,135.0,14344.0,14344.0,239.7,3.0,1.643,247.0,1.142,0.0,0.0,1.0,0.173,20.0,3.453,883.0,81.398,4382.0,0.0,14.0,0.167,229.0,2.733,1.0,0.203,6.0,1.215,16.0,3.24,11416.0,2.312,1172.0,9.267,0.173,1.0,0.0,0.53,0.0,2.0,1.06,0.002,1.0,0.011,0.016,6775.0,625.0,52.547,4.847,0.102,2.0,87.571,70.0,2.24,1351.0,0.043,0.054,291.0,2.0,28.539,0.196,39.0,3.825,334.0,1.407,0.015,4767.0,107.0,32.665,14.653,0.0,41.0,7.51,43.0,0.0,2.0,0.962,17.0,0.032,11.165,4636.0,0.029,461.0,46.611,0.005,0.0,1195.0,6.0,17.603,0.088,76.0,1.12,909.0,13.39,44041.0,1104.0,133.053,3.335,11231.0,33.93,37247.0,996067.0
2020-08-21,219.0,209.0,14822.0,14822.0,251.7,14.0,1.457,238.0,1.142,0.0,0.0,1.0,0.173,22.0,3.798,857.0,79.001,3936.0,0.0,3.0,0.036,235.0,2.805,0.0,0.0,6.0,1.215,18.0,3.645,13080.0,2.649,1049.0,8.294,0.173,3.0,0.0,1.59,0.0,3.0,1.59,0.002,1.0,0.012,0.016,5928.0,504.0,45.977,3.909,0.111,4.0,76.426,80.0,2.56,1622.0,0.052,0.058,219.0,4.0,21.478,0.392,41.0,4.021,321.0,1.454,0.015,4838.0,90.0,33.152,22.529,0.0,39.0,7.143,38.0,0.481,0.0,0.0,18.0,0.033,11.571,4703.0,0.028,391.0,39.533,0.005,0.0,1060.0,2.0,15.614,0.029,72.0,1.061,888.0,13.081,48843.0,1091.0,147.561,3.296,10960.0,33.112,35769.0,965153.0
2020-08-22,241.0,179.0,11502.0,11502.0,260.4,1.0,1.272,232.0,1.142,1.0,0.173,1.0,0.173,22.0,3.798,694.0,63.975,3467.0,0.0,6.0,0.072,230.0,2.745,1.0,0.203,6.0,1.215,20.0,4.05,6758.0,1.369,967.0,7.646,0.106,3.0,0.0,1.59,0.0,3.0,1.59,0.002,1.0,0.013,0.014,6482.0,644.0,50.274,4.995,0.052,0.0,57.319,109.0,3.487,1251.0,0.04,0.06,241.0,2.0,23.635,0.196,42.0,4.119,316.0,1.128,0.015,4860.0,120.0,33.303,16.668,0.0,38.0,6.96,43.0,0.481,0.0,0.0,18.0,0.034,0.0,0.0,0.026,424.0,42.87,0.005,0.0,1332.0,18.0,19.621,0.265,71.0,1.046,942.0,13.876,43064.0,909.0,130.102,2.746,10760.0,32.507,34823.0,794126.0
2020-08-23,145.0,122.0,8414.0,8414.0,301.4,4.0,1.166,226.0,1.142,0.0,0.0,2.0,0.345,19.0,3.28,600.0,55.31,2770.0,0.0,3.0,0.036,242.0,2.888,0.0,0.0,6.0,1.215,21.0,4.253,5438.0,1.101,742.0,5.867,0.087,4.0,0.0,2.121,0.0,4.0,2.121,0.001,0.0,0.012,0.019,3948.0,226.0,30.621,1.753,0.033,0.0,47.766,91.0,2.911,1412.0,0.045,0.06,145.0,2.0,14.22,0.196,47.0,4.609,317.0,0.825,0.015,4797.0,73.0,32.871,7.326,0.0,37.0,6.777,34.0,0.0,0.0,0.0,17.0,0.034,0.0,0.0,0.026,390.0,39.432,0.005,0.0,1048.0,6.0,15.438,0.088,72.0,1.061,869.0,12.801,34247.0,545.0,103.464,1.647,10719.0,32.383,34541.0,561695.0
2020-08-24,123.0,106.0,13896.0,13896.0,329.6,8.0,1.139,229.0,1.142,1.0,0.173,3.0,0.518,20.0,3.453,447.0,41.206,3221.0,0.251,1.0,0.012,243.0,2.9,0.0,0.0,5.0,1.013,27.0,5.468,4838.0,0.98,500.0,3.953,0.174,0.0,0.0,0.0,0.0,5.0,2.651,0.001,1.0,0.013,0.018,3541.0,320.0,27.464,2.482,0.116,0.0,55.727,45.0,1.44,1016.0,0.033,0.061,123.0,5.0,12.063,0.49,44.0,4.315,321.0,1.363,0.015,4688.0,65.0,32.124,12.455,0.0,38.0,6.96,14.0,0.962,0.0,0.0,17.0,0.032,14.073,5484.0,0.025,275.0,27.805,0.005,0.0,977.0,4.0,14.392,0.059,68.0,1.002,875.0,12.889,36482.0,475.0,110.217,1.435,10672.0,32.241,34729.0,662521.0
2020-08-25,192.0,141.0,17940.0,17940.0,357.3,5.0,1.139,236.0,1.142,0.0,0.0,3.0,0.518,21.0,3.626,609.0,56.14,2585.0,0.251,5.0,0.06,223.0,2.662,0.0,0.0,4.0,0.81,26.0,5.266,5015.0,1.016,730.0,5.772,0.144,5.0,0.0,2.651,0.0,4.0,2.121,0.002,0.0,0.013,0.017,4916.0,650.0,38.128,5.041,0.116,0.0,105.085,68.0,2.176,1593.0,0.051,0.054,192.0,4.0,18.83,0.392,41.0,4.021,325.0,1.759,0.015,4639.0,118.0,31.788,5.129,0.0,39.0,7.143,21.0,0.0,0.0,0.0,17.0,0.03,14.48,5688.0,0.023,339.0,34.276,0.005,0.0,1201.0,16.0,17.691,0.236,68.0,1.002,843.0,12.418,40354.0,1235.0,121.914,3.731,10586.0,31.982,34449.0,905039.0
2020-08-26,362.0,163.0,16369.0,16369.0,410.6,5.0,1.166,233.0,1.142,0.0,0.0,3.0,0.518,19.0,3.28,340.0,31.342,2694.0,0.0,4.0,0.048,225.0,2.685,0.0,0.0,4.0,0.81,26.0,5.266,7648.0,1.549,891.0,7.045,0.153,18.0,0.0,9.543,0.0,3.0,1.59,0.003,0.0,0.013,0.018,5267.0,626.0,40.851,4.855,0.129,0.0,87.571,82.0,2.624,1408.0,0.045,0.056,362.0,2.0,35.502,0.196,38.0,3.727,311.0,1.605,0.016,4642.0,114.0,31.809,15.386,0.0,47.0,8.609,36.0,0.0,0.0,0.0,20.0,0.028,14.908,5903.0,0.02,399.0,40.342,0.005,0.0,1146.0,17.0,16.881,0.25,64.0,0.943,828.0,12.197,45172.0,1164.0,136.47,3.517,10364.0,31.311,33574.0,1017333.0
2020-08-27,397.0,173.0,14997.0,14997.0,445.6,4.0,1.325,243.0,1.142,1.0,0.173,2.0,0.345,19.0,3.28,407.0,37.519,2466.0,0.0,5.0,0.06,238.0,2.841,0.0,0.0,5.0,1.013,29.0,5.873,12274.0,2.486,874.0,6.91,0.17,6.0,1.0,3.181,0.53,3.0,1.59,0.003,0.0,0.012,0.018,6026.0,518.0,46.738,4.018,0.124,0.0,93.94,61.0,1.952,564.0,0.018,0.06,399.0,2.0,39.13,0.196,35.0,3.432,317.0,1.471,0.017,4675.0,120.0,32.035,16.485,0.0,44.0,8.059,33.0,0.0,1.0,0.481,23.0,0.028,15.293,6034.0,0.017,491.0,49.644,0.006,0.0,1542.0,12.0,22.715,0.177,71.0,1.046,839.0,12.359,45393.0,1115.0,137.138,3.369,9882.0,29.855,33235.0,1019754.0
